[2023-07-17T20:28:11Z INFO  dt_instance] Current Twin: mc-twin-2
[2023-07-17T20:34:15Z INFO  dt_instance] received at 2023-07-17 20:34:15.681741251 UTC - from mc-2->source-1 "403" 20:34:15.681041746
[2023-07-17T20:34:18Z INFO  dt_instance] received at 2023-07-17 20:34:18.187594503 UTC - from mc-2->source-1 "408" 20:34:18.186378403
[2023-07-17T20:34:20Z INFO  dt_instance] received at 2023-07-17 20:34:20.694719178 UTC - from mc-2->source-1 "413" 20:34:20.693534914
[2023-07-17T20:34:23Z INFO  dt_instance] received at 2023-07-17 20:34:23.200625017 UTC - from mc-2->source-1 "418" 20:34:23.198764611
[2023-07-17T20:34:25Z INFO  dt_instance] received at 2023-07-17 20:34:25.706226496 UTC - from mc-2->source-1 "423" 20:34:25.704927628
[2023-07-17T20:34:28Z INFO  dt_instance] received at 2023-07-17 20:34:28.232197917 UTC - from mc-2->source-5 "418" 20:34:28.207764476
[2023-07-17T20:34:30Z INFO  dt_instance] received at 2023-07-17 20:34:30.721273857 UTC - from mc-2->source-1 "433" 20:34:30.719832834
[2023-07-17T20:34:33Z INFO  dt_instance] received at 2023-07-17 20:34:33.228792615 UTC - from mc-2->source-1 "438" 20:34:33.225854295
[2023-07-17T20:34:35Z INFO  dt_instance] received at 2023-07-17 20:34:35.731815002 UTC - from mc-2->source-1 "443" 20:34:35.731028729
[2023-07-17T20:34:38Z INFO  dt_instance] received at 2023-07-17 20:34:38.238063522 UTC - from mc-2->source-1 "448" 20:34:38.236903523
[2023-07-17T20:34:40Z INFO  dt_instance] received at 2023-07-17 20:34:40.745864947 UTC - from mc-2->source-1 "453" 20:34:40.743016372
[2023-07-17T20:34:43Z INFO  dt_instance] received at 2023-07-17 20:34:43.250853088 UTC - from mc-2->source-1 "458" 20:34:43.249556372
[2023-07-17T20:34:45Z INFO  dt_instance] received at 2023-07-17 20:34:45.755266001 UTC - from mc-2->source-1 "463" 20:34:45.754025519
[2023-07-17T20:34:48Z INFO  dt_instance] received at 2023-07-17 20:34:48.259547995 UTC - from mc-2->source-1 "468" 20:34:48.258768607
[2023-07-17T20:34:50Z INFO  dt_instance] received at 2023-07-17 20:34:50.768969960 UTC - from mc-2->source-1 "473" 20:34:50.766850933
[2023-07-17T20:34:53Z INFO  dt_instance] received at 2023-07-17 20:34:53.273885603 UTC - from mc-2->source-1 "478" 20:34:53.272859067
[2023-07-17T20:34:55Z INFO  dt_instance] received at 2023-07-17 20:34:55.778852488 UTC - from mc-2->source-1 "483" 20:34:55.777985660
[2023-07-17T20:34:58Z INFO  dt_instance] received at 2023-07-17 20:34:58.286415374 UTC - from mc-2->source-1 "488" 20:34:58.285132885
[2023-07-17T20:35:00Z INFO  dt_instance] received at 2023-07-17 20:35:00.793220857 UTC - from mc-2->source-1 "493" 20:35:00.792253083
[2023-07-17T20:35:03Z INFO  dt_instance] received at 2023-07-17 20:35:03.299011419 UTC - from mc-2->source-1 "498" 20:35:03.297570628
[2023-07-17T20:35:05Z INFO  dt_instance] received at 2023-07-17 20:35:05.806704966 UTC - from mc-2->source-5 "493" 20:35:05.805646635
