"Time","emqx-2","emqx-1","emqx-0","emqx-3"
2023-06-22 16:13:30,5095,5176,5216,5198
2023-06-22 16:13:45,5095,5178,5217,5200
2023-06-22 16:14:00,5095,5178,5217,5200
2023-06-22 16:14:15,5095,5178,5217,5200
2023-06-22 16:14:30,5097,5181,5219,5200
2023-06-22 16:14:45,5097,5181,5219,5203
2023-06-22 16:15:00,5097,5181,5219,5203
2023-06-22 16:15:15,5097,5181,5219,5203
2023-06-22 16:15:30,5097,5181,5219,5203
2023-06-22 16:15:45,5097,5181,5219,5203
2023-06-22 16:16:00,5097,5181,5219,5203
2023-06-22 16:16:15,5097,5181,5219,5203
2023-06-22 16:16:30,5097,5181,5219,5203
2023-06-22 16:16:45,5097,5181,5219,5203
2023-06-22 16:17:00,5097,5181,5219,5203
2023-06-22 16:17:15,5097,5181,5219,5203
2023-06-22 16:17:30,5097,5181,5219,5203
2023-06-22 16:17:45,5097,5181,5219,5203
2023-06-22 16:18:00,5097,5181,5219,5203
2023-06-22 16:18:15,5097,5181,5219,5203
2023-06-22 16:18:30,5097,5181,5219,5203
2023-06-22 16:18:45,5097,5181,5219,5203
2023-06-22 16:19:00,5097,5181,5219,5203
2023-06-22 16:19:15,5097,5181,5219,5203
2023-06-22 16:19:30,5097,5181,5219,5203
2023-06-22 16:19:45,5097,5181,5219,5203
2023-06-22 16:20:00,5097,5181,5219,5203
2023-06-22 16:20:15,5097,5181,5219,5203
2023-06-22 16:20:30,5097,5181,5219,5203
2023-06-22 16:20:45,5097,5181,5219,5203
2023-06-22 16:21:00,5097,5181,5219,5203
2023-06-22 16:21:15,5097,5181,5219,5203
2023-06-22 16:21:30,5097,5181,5219,5203
2023-06-22 16:21:45,5097,5181,5219,5203
2023-06-22 16:22:00,5097,5181,5219,5203
2023-06-22 16:22:15,5097,5181,5219,5203
2023-06-22 16:22:30,5097,5181,5219,5203
2023-06-22 16:22:45,5097,5181,5219,5203
2023-06-22 16:23:00,5097,5181,5219,5203
2023-06-22 16:23:15,5097,5181,5219,5203
2023-06-22 16:23:30,5097,5181,5219,5203
2023-06-22 16:23:45,5097,5181,5219,5203
2023-06-22 16:24:00,5097,5181,5219,5203
2023-06-22 16:24:15,5097,5181,5219,5203
2023-06-22 16:24:30,5097,5181,5219,5203
2023-06-22 16:24:45,5097,5181,5219,5203
2023-06-22 16:25:00,5097,5181,5219,5203
2023-06-22 16:25:15,5097,5181,5219,5203
2023-06-22 16:25:30,5097,5181,5219,5203
2023-06-22 16:25:45,5097,5181,5219,5203
2023-06-22 16:26:00,5097,5181,5219,5203
2023-06-22 16:26:15,5097,5181,5219,5203
2023-06-22 16:26:30,5097,5181,5219,5203
2023-06-22 16:26:45,5097,5181,5219,5203
2023-06-22 16:27:00,5097,5181,5219,5203
2023-06-22 16:27:15,5097,5181,5219,5203
2023-06-22 16:27:30,5097,5181,5219,5203
2023-06-22 16:27:45,5097,5181,5219,5203
2023-06-22 16:28:00,5097,5181,5219,5203
2023-06-22 16:28:15,5097,5181,5219,5203
2023-06-22 16:28:30,5097,5181,5219,5203
2023-06-22 16:28:45,5097,5181,5219,5203
2023-06-22 16:29:00,5097,5181,5219,5203
2023-06-22 16:29:15,5097,5181,5219,5203
2023-06-22 16:29:30,5097,5181,5219,5203
2023-06-22 16:29:45,5097,5181,5219,5203
2023-06-22 16:30:00,5097,5181,5219,5203
2023-06-22 16:30:15,5097,5181,5219,5203
2023-06-22 16:30:30,5097,5181,5219,5203
2023-06-22 16:30:45,5097,5181,5219,5203
2023-06-22 16:31:00,5097,5181,5219,5203
2023-06-22 16:31:15,5097,5181,5219,5203
2023-06-22 16:31:30,5097,5181,5219,5203
2023-06-22 16:31:45,5097,5181,5219,5203
2023-06-22 16:32:00,5097,5181,5219,5203
2023-06-22 16:32:15,5097,5181,5219,5203
2023-06-22 16:32:30,5097,5181,5219,5203
2023-06-22 16:32:45,5097,5181,5219,5203
2023-06-22 16:33:00,5097,5181,5219,5203
2023-06-22 16:33:15,5097,5181,5219,5203
2023-06-22 16:33:30,5097,5181,5219,5203
2023-06-22 16:33:45,5097,5181,5219,5203
2023-06-22 16:34:00,5097,5181,5219,5203
2023-06-22 16:34:15,5097,5181,5219,5203
2023-06-22 16:34:30,5097,5181,5219,5203
2023-06-22 16:34:45,5097,5181,5219,5203
2023-06-22 16:35:00,5097,5181,5219,5203
2023-06-22 16:35:15,5097,5181,5219,5203
2023-06-22 16:35:30,5097,5181,5219,5203
2023-06-22 16:35:45,5097,5181,5219,5203
2023-06-22 16:36:00,5097,5181,5219,5203
2023-06-22 16:36:15,5097,5181,5219,5203
2023-06-22 16:36:30,5097,5181,5219,5203
2023-06-22 16:36:45,5097,5181,5219,5203
2023-06-22 16:37:00,5097,5181,5219,5203
2023-06-22 16:37:15,5097,5181,5219,5203

