"Time","Bytes Sent","Bytes received"
2023-06-22 15:53:45,0,0
2023-06-22 15:54:00,0,0
2023-06-22 15:54:15,0,0
2023-06-22 15:54:30,0,0
2023-06-22 15:54:45,0,0
2023-06-22 15:55:00,0,0
2023-06-22 15:55:15,0,0
2023-06-22 15:55:30,0,0
2023-06-22 15:55:45,0,0
2023-06-22 15:56:00,0,0
2023-06-22 15:56:15,45,189
2023-06-22 15:56:30,45,189
2023-06-22 15:56:45,73,274
2023-06-22 15:57:00,100,388
2023-06-22 15:57:15,70322,167596
2023-06-22 15:57:30,2283312,1932730
2023-06-22 15:57:45,4667233,5265294
2023-06-22 15:58:00,12791239,11496681
2023-06-22 15:58:15,19157700,20262420
2023-06-22 15:58:30,33135264,31647767
2023-06-22 15:58:45,45028729,45759697
2023-06-22 15:59:00,62851474,62233637
2023-06-22 15:59:15,81117873,81654982
2023-06-22 15:59:30,102685802,103172761
2023-06-22 15:59:45,127219604,127887693
2023-06-22 16:00:00,152864555,154490220
2023-06-22 16:00:15,183923712,184588529
2023-06-22 16:00:30,214261860,216539132
2023-06-22 16:00:45,245510921,250448222
2023-06-22 16:01:00,288175218,289479662
2023-06-22 16:01:15,329393051,330514634
2023-06-22 16:01:30,372609218,373453190
2023-06-22 16:01:45,419464427,419960125
2023-06-22 16:02:00,467596886,468327763
2023-06-22 16:02:15,520205869,520365730
2023-06-22 16:02:30,573823390,574036593
2023-06-22 16:02:45,632119268,631579946
2023-06-22 16:03:00,690241644,690698522
2023-06-22 16:03:15,754961164,753683959
2023-06-22 16:03:30,818246941,818209105
2023-06-22 16:03:45,888019301,886573879
2023-06-22 16:04:00,957207256,956550073
2023-06-22 16:04:15,1032128624,1030293898
2023-06-22 16:04:30,1106674593,1105631908
2023-06-22 16:04:45,1186426153,1184731230
2023-06-22 16:05:00,1267765736,1265475871
2023-06-22 16:05:15,1351281811,1349874749
2023-06-22 16:05:30,1438264926,1435998962
2023-06-22 16:05:45,1527188363,1525714970
2023-06-22 16:06:00,1618295593,1617171450
2023-06-22 16:06:15,1714458428,1712321667
2023-06-22 16:06:30,1810641396,1809378124
2023-06-22 16:06:45,1912016624,1909835881
2023-06-22 16:07:00,2013222927,2012087868
2023-06-22 16:07:15,2119806769,2117646275
2023-06-22 16:07:30,2224046777,2223743801
2023-06-22 16:07:45,2333922920,2331743513
2023-06-22 16:08:00,2439139466,2438705736
2023-06-22 16:08:15,2549204560,2546920658
2023-06-22 16:08:30,2654851414,2654220242
2023-06-22 16:08:45,2764682811,2762279687
2023-06-22 16:09:00,2870696725,2869879133
2023-06-22 16:09:15,2980657157,2978178815
2023-06-22 16:09:30,3086472170,3085739904
2023-06-22 16:09:45,3196889307,3194246506
2023-06-22 16:10:00,3303012056,3301838371
2023-06-22 16:10:15,3413501637,3410639587
2023-06-22 16:10:30,3519650137,3518402904
2023-06-22 16:10:45,3629853356,3626896155
2023-06-22 16:11:00,3736077314,3734573935
2023-06-22 16:11:15,3846552355,3843567375
2023-06-22 16:11:30,3953274374,3951784418
2023-06-22 16:11:45,4063972200,4060714054
2023-06-22 16:12:00,4170521725,4168618553
2023-06-22 16:12:15,4281386231,4277849464
2023-06-22 16:12:30,4387626376,4385641996
2023-06-22 16:12:45,4497667979,4494173850
2023-06-22 16:13:00,4603871172,4601986777
2023-06-22 16:13:15,4714287688,4710519108
2023-06-22 16:13:30,4820707799,4818341188
2023-06-22 16:13:45,4931225090,4927329146
2023-06-22 16:14:00,5037462704,5035080893
2023-06-22 16:14:15,5146911163,5142578130
2023-06-22 16:14:30,5248670947,5247098555
2023-06-22 16:14:45,5355065454,5349928868
2023-06-22 16:15:00,5450469059,5449473923
2023-06-22 16:15:15,5551942707,5546973556
2023-06-22 16:15:30,5642964027,5641501683
2023-06-22 16:15:45,5738741978,5733999122
2023-06-22 16:16:00,5826210179,5823533372
2023-06-22 16:16:15,5916073502,5910903443
2023-06-22 16:16:30,5999547168,5995547019
2023-06-22 16:16:45,6083172144,6077707456
2023-06-22 16:17:00,6162555967,6157273282
2023-06-22 16:17:15,6239951217,6234189641
2023-06-22 16:17:30,6313672411,6308506035
2023-06-22 16:17:45,6386405298,6380001581
2023-06-22 16:18:00,6453512974,6448994736
2023-06-22 16:18:15,6521309696,6515098783
2023-06-22 16:18:30,6583237717,6578715040
2023-06-22 16:18:45,6645348442,6639475526
2023-06-22 16:19:00,6702218292,6697835545
2023-06-22 16:19:15,6758942326,6753166335
2023-06-22 16:19:30,6810719855,6806198891
2023-06-22 16:19:45,6861222971,6856193286
2023-06-22 16:20:00,6908581466,6903947948
2023-06-22 16:20:15,6953486100,6948522633
2023-06-22 16:20:30,6995209259,6991015780
2023-06-22 16:20:45,7035216754,7030376771
2023-06-22 16:21:00,7071743968,7067653319
2023-06-22 16:21:15,7106612431,7101834377
2023-06-22 16:21:30,7137191676,7133880281
2023-06-22 16:21:45,7168171099,7162736162
2023-06-22 16:22:00,7192206062,7189507911
2023-06-22 16:22:15,7219002149,7213205265
2023-06-22 16:22:30,7238398089,7234603338
2023-06-22 16:22:45,7258287603,7252866802
2023-06-22 16:23:00,7273149763,7268722036
2023-06-22 16:23:15,7286784027,7281544356
2023-06-22 16:23:30,7296187702,7291828376
2023-06-22 16:23:45,7304916461,7299274720
2023-06-22 16:24:00,7309995428,7304602250
2023-06-22 16:24:15,7314167957,7308417238
2023-06-22 16:24:30,7317685766,7311801490
2023-06-22 16:24:45,7320817030,7314934007
2023-06-22 16:25:00,7323937506,7317955478
2023-06-22 16:25:15,7326787236,7320755999
2023-06-22 16:25:30,7329592395,7323439442
2023-06-22 16:25:45,7332235225,7326084779
2023-06-22 16:26:00,7334980654,7328685671
2023-06-22 16:26:15,7337481753,7331212071
2023-06-22 16:26:30,7340113049,7333666106
2023-06-22 16:26:45,7342496667,7336108736
2023-06-22 16:27:00,7344959139,7338430659
2023-06-22 16:27:15,7347241310,7340734413
2023-06-22 16:27:30,7349616920,7342975846
2023-06-22 16:27:45,7351721633,7345153904
2023-06-22 16:28:00,7353998005,7347252205
2023-06-22 16:28:15,7356019623,7349347707
2023-06-22 16:28:30,7358110312,7351304147
2023-06-22 16:28:45,7360038569,7353268747
2023-06-22 16:29:00,7362020797,7355145228
2023-06-22 16:29:15,7363847302,7356972988
2023-06-22 16:29:30,7365657526,7358718749
2023-06-22 16:29:45,7367417619,7360460144
2023-06-22 16:30:00,7369134403,7362063158
2023-06-22 16:30:15,7370707289,7363677622
2023-06-22 16:30:30,7372369416,7365199567
2023-06-22 16:30:45,7373758557,7366656833
2023-06-22 16:31:00,7375323911,7368057618
2023-06-22 16:31:15,7376598120,7369431506
2023-06-22 16:31:30,7378061183,7370683449
2023-06-22 16:31:45,7379157254,7371934267
2023-06-22 16:32:00,7380565421,7373096989
2023-06-22 16:32:15,7381465301,7374188473
2023-06-22 16:32:30,7382775483,7375246268
2023-06-22 16:32:45,7383577789,7376237889
2023-06-22 16:33:00,7384678996,7377141706
2023-06-22 16:33:15,7385416713,7378030466
2023-06-22 16:33:30,7386381948,7378839634
2023-06-22 16:33:45,7387001411,7379566599
2023-06-22 16:34:00,7387853234,7380282600
2023-06-22 16:34:15,7388379007,7380913318
2023-06-22 16:34:30,7389116142,7381471194
2023-06-22 16:34:45,7389494088,7382001737
2023-06-22 16:35:00,7390087760,7382452099
2023-06-22 16:35:15,7390349921,7382826793
2023-06-22 16:35:30,7390821588,7383181790
2023-06-22 16:35:45,7391011411,7383454401
2023-06-22 16:36:00,7391276583,7383652579
2023-06-22 16:36:15,7391405361,7383832900
2023-06-22 16:36:30,7391506706,7383918410
2023-06-22 16:36:45,7391524994,7383939974
2023-06-22 16:37:00,7391548258,7383963238
2023-06-22 16:37:15,7391566386,7383981366

