"Time","Bytes Sent","Bytes received"
2023-06-27 14:59:45,0,0
2023-06-27 15:00:00,0,0
2023-06-27 15:00:15,0,0
2023-06-27 15:00:30,0,0
2023-06-27 15:00:45,0,0
2023-06-27 15:01:00,0,0
2023-06-27 15:01:15,0,0
2023-06-27 15:01:30,36,151
2023-06-27 15:01:45,45,189
2023-06-27 15:02:00,71,272
2023-06-27 15:02:15,91,352
2023-06-27 15:02:30,410,985
2023-06-27 15:02:45,383532,531653
2023-06-27 15:03:00,2972459,2957873
2023-06-27 15:03:15,5741863,6796850
2023-06-27 15:03:30,14915181,14739774
2023-06-27 15:03:45,21574449,23523159
2023-06-27 15:04:00,37824944,37524612
2023-06-27 15:04:15,48513104,51162011
2023-06-27 15:04:30,71899073,71219812
2023-06-27 15:04:45,86401550,89637515
2023-06-27 15:05:00,116707812,115581999
2023-06-27 15:05:15,134871873,138861983
2023-06-27 15:05:30,172414232,170752594
2023-06-27 15:05:45,194424717,198823581
2023-06-27 15:06:00,239156737,236857114
2023-06-27 15:06:15,265103142,269822597
2023-06-27 15:06:30,316708081,313847277
2023-06-27 15:06:45,346509242,351685226
2023-06-27 15:07:00,404967377,401765911
2023-06-27 15:07:15,439145036,444485494
2023-06-27 15:07:30,503640355,500758932
2023-06-27 15:07:45,544023015,548320553
2023-06-27 15:08:00,612922600,610620088
2023-06-27 15:08:15,659317204,663172768
2023-06-27 15:08:30,733838108,731512021
2023-06-27 15:08:45,784515648,788972786
2023-06-27 15:09:00,866383507,863360541
2023-06-27 15:09:15,920816993,925782068
2023-06-27 15:09:30,1009982904,1006216737
2023-06-27 15:09:45,1068042196,1073558103
2023-06-27 15:10:00,1164108969,1159969058
2023-06-27 15:10:15,1225160426,1231116418
2023-06-27 15:10:30,1324810955,1320552900
2023-06-27 15:10:45,1386809965,1392758149
2023-06-27 15:11:00,1486973733,1482674632
2023-06-27 15:11:15,1549136231,1554987184
2023-06-27 15:11:30,1649396648,1645004184
2023-06-27 15:11:45,1711702907,1717473727
2023-06-27 15:12:00,1812160573,1807636211
2023-06-27 15:12:15,1874565432,1880161752
2023-06-27 15:12:30,1975073731,1970466065
2023-06-27 15:12:45,2037618762,2043102040
2023-06-27 15:13:00,2138255625,2133503893
2023-06-27 15:13:15,2200922066,2206285875
2023-06-27 15:13:30,2301699697,2296771560
2023-06-27 15:13:45,2364331910,2369507340
2023-06-27 15:14:00,2464987510,2459942043
2023-06-27 15:14:15,2527551475,2532632054
2023-06-27 15:14:30,2628323623,2623172620
2023-06-27 15:14:45,2690950835,2695942626
2023-06-27 15:15:00,2791695808,2786460850
2023-06-27 15:15:15,2854355756,2859235235
2023-06-27 15:15:30,2955146493,2949790308
2023-06-27 15:15:45,3017792321,3022558548
2023-06-27 15:16:00,3118553331,3113091887
2023-06-27 15:16:15,3181221167,3185853292
2023-06-27 15:16:30,3281948867,3276365985
2023-06-27 15:16:45,3344581088,3349098518
2023-06-27 15:17:00,3445325255,3439588788
2023-06-27 15:17:15,3507945021,3512315956
2023-06-27 15:17:30,3608659055,3602793577
2023-06-27 15:17:45,3671280908,3675503493
2023-06-27 15:18:00,3771950067,3765943142
2023-06-27 15:18:15,3834549928,3838630667
2023-06-27 15:18:30,3935164509,3929021020
2023-06-27 15:18:45,3997757320,4001693244
2023-06-27 15:19:00,4098322561,4092072879
2023-06-27 15:19:15,4160867733,4164727614
2023-06-27 15:19:30,4260653172,4254317547
2023-06-27 15:19:45,4321525871,4324764029
2023-06-27 15:20:00,4416192885,4409947379
2023-06-27 15:20:15,4473562623,4475700030
2023-06-27 15:20:30,4561223434,4554985290
2023-06-27 15:20:45,4614802520,4615983261
2023-06-27 15:21:00,4695454263,4689362072
2023-06-27 15:21:15,4745157674,4745704840
2023-06-27 15:21:30,4818962305,4813208281
2023-06-27 15:21:45,4865223918,4864908714
2023-06-27 15:22:00,4932051958,4926561530
2023-06-27 15:22:15,4974647517,4973553817
2023-06-27 15:22:30,5034278056,5029274479
2023-06-27 15:22:45,5073024168,5071537183
2023-06-27 15:23:00,5125856181,5121353707
2023-06-27 15:23:15,5160819644,5158848265
2023-06-27 15:23:30,5206980369,5202740554
2023-06-27 15:23:45,5238057514,5235449279
2023-06-27 15:24:00,5277874097,5273320563
2023-06-27 15:24:15,5303411923,5301316967
2023-06-27 15:24:30,5338586675,5333238762
2023-06-27 15:24:45,5357801295,5356477069
2023-06-27 15:25:00,5388189724,5382478900
2023-06-27 15:25:15,5402737997,5400994527
2023-06-27 15:25:30,5426299178,5421000545
2023-06-27 15:25:45,5437211405,5434673336
2023-06-27 15:26:00,5453467372,5448755796
2023-06-27 15:26:15,5460870791,5457707317
2023-06-27 15:26:30,5470175507,5465791359
2023-06-27 15:26:45,5474162991,5470255141
2023-06-27 15:27:00,5478502045,5474146855
2023-06-27 15:27:15,5480951917,5476705864
2023-06-27 15:27:30,5484258982,5479784903
2023-06-27 15:27:45,5486506228,5482070908
2023-06-27 15:28:00,5489406964,5484821765
2023-06-27 15:28:15,5491554680,5486994699
2023-06-27 15:28:30,5494360659,5489647167
2023-06-27 15:28:45,5496310363,5491690943
2023-06-27 15:29:00,5499036617,5494206026
2023-06-27 15:29:15,5500920110,5496178319
2023-06-27 15:29:30,5503455303,5498529918
2023-06-27 15:29:45,5505252692,5500400083
2023-06-27 15:30:00,5507653503,5502651803
2023-06-27 15:30:15,5509338099,5504380127
2023-06-27 15:30:30,5511585231,5506508184
2023-06-27 15:30:45,5513207542,5508152497
2023-06-27 15:31:00,5515246011,5510107611
2023-06-27 15:31:15,5516799755,5511658890
2023-06-27 15:31:30,5518694472,5513500424
2023-06-27 15:31:45,5520132746,5514907817
2023-06-27 15:32:00,5521909728,5516648941
2023-06-27 15:32:15,5523281209,5517956794
2023-06-27 15:32:30,5524850345,5519528455
2023-06-27 15:32:45,5526163526,5520760438
2023-06-27 15:33:00,5527584244,5522202241
2023-06-27 15:33:15,5528783069,5523305376
2023-06-27 15:33:30,5530068896,5524641620
2023-06-27 15:33:45,5531181362,5525639640
2023-06-27 15:34:00,5532273307,5526811112
2023-06-27 15:34:15,5533336160,5527732778
2023-06-27 15:34:30,5534258892,5528759745
2023-06-27 15:34:45,5535219865,5529557221
2023-06-27 15:35:00,5536046320,5530493708
2023-06-27 15:35:15,5536816075,5531160455
2023-06-27 15:35:30,5537551854,5531953856
2023-06-27 15:35:45,5538208649,5532547034
2023-06-27 15:36:00,5538836280,5533183770
2023-06-27 15:36:15,5539327480,5533662238
2023-06-27 15:36:30,5539861940,5534203623
2023-06-27 15:36:45,5540243566,5534547338
2023-06-27 15:37:00,5540619526,5534950054
2023-06-27 15:37:15,5540897843,5535216248
2023-06-27 15:37:30,5541158240,5535453028
2023-06-27 15:37:45,5541293401,5535614472
2023-06-27 15:38:00,5541446937,5535753293
2023-06-27 15:38:15,5541466307,5535777517

