"Time","emqx-0"
2023-06-27 20:34:45,0
2023-06-27 20:35:00,0
2023-06-27 20:35:15,0
2023-06-27 20:35:30,0
2023-06-27 20:35:45,1617
2023-06-27 20:36:00,5673
2023-06-27 20:36:15,17786
2023-06-27 20:36:30,27851
2023-06-27 20:36:45,53739
2023-06-27 20:37:00,70866
2023-06-27 20:37:15,110369
2023-06-27 20:37:30,133750
2023-06-27 20:37:45,187767
2023-06-27 20:38:00,217303
2023-06-27 20:38:15,285130
2023-06-27 20:38:30,321793
2023-06-27 20:38:45,402638
2023-06-27 20:39:00,446497
2023-06-27 20:39:15,540782
2023-06-27 20:39:30,591414
2023-06-27 20:39:45,699368
2023-06-27 20:40:00,757208
2023-06-27 20:40:15,877777
2023-06-27 20:40:30,942988
2023-06-27 20:40:45,1077563
2023-06-27 20:41:00,1149054
2023-06-27 20:41:15,1298212
2023-06-27 20:41:30,1375900
2023-06-27 20:41:45,1538567
2023-06-27 20:42:00,1622987
2023-06-27 20:42:15,1799108
2023-06-27 20:42:30,1890102
2023-06-27 20:42:45,2079880
2023-06-27 20:43:00,2177748
2023-06-27 20:43:15,2379688
2023-06-27 20:43:30,2483502
2023-06-27 20:43:45,2692746
2023-06-27 20:44:00,2799520
2023-06-27 20:44:15,3014042
2023-06-27 20:44:30,3121337
2023-06-27 20:44:45,3337292
2023-06-27 20:45:00,3446018
2023-06-27 20:45:15,3663464
2023-06-27 20:45:30,3772836
2023-06-27 20:45:45,3992877
2023-06-27 20:46:00,4102988
2023-06-27 20:46:15,4324423
2023-06-27 20:46:30,4435736
2023-06-27 20:46:45,4658631
2023-06-27 20:47:00,4769982
2023-06-27 20:47:15,4992557
2023-06-27 20:47:30,5103851
2023-06-27 20:47:45,5326690
2023-06-27 20:48:00,5437852
2023-06-27 20:48:15,5660417
2023-06-27 20:48:30,5771760
2023-06-27 20:48:45,5994493
2023-06-27 20:49:00,6105676
2023-06-27 20:49:15,6328278
2023-06-27 20:49:30,6439591
2023-06-27 20:49:45,6661876
2023-06-27 20:50:00,6773044
2023-06-27 20:50:15,6995037
2023-06-27 20:50:30,7106087
2023-06-27 20:50:45,7327792
2023-06-27 20:51:00,7438704
2023-06-27 20:51:15,7660283
2023-06-27 20:51:30,7771023
2023-06-27 20:51:45,7992453
2023-06-27 20:52:00,8103181
2023-06-27 20:52:15,8324399
2023-06-27 20:52:30,8434754
2023-06-27 20:52:45,8651025
2023-06-27 20:53:00,8756728
2023-06-27 20:53:15,8962104
2023-06-27 20:53:30,9061545
2023-06-27 20:53:45,9255340
2023-06-27 20:54:00,9348716
2023-06-27 20:54:15,9530609
2023-06-27 20:54:30,9618145
2023-06-27 20:54:45,9788094
2023-06-27 20:55:00,9870272
2023-06-27 20:55:15,10027703
2023-06-27 20:55:30,10104343
2023-06-27 20:55:45,10249792
2023-06-27 20:56:00,10320459
2023-06-27 20:56:15,10454063
2023-06-27 20:56:30,10518588
2023-06-27 20:56:45,10640790
2023-06-27 20:57:00,10699050
2023-06-27 20:57:15,10809824
2023-06-27 20:57:30,10861982
2023-06-27 20:57:45,10961550
2023-06-27 20:58:00,11007668
2023-06-27 20:58:15,11095647
2023-06-27 20:58:30,11136283
2023-06-27 20:58:45,11212496
2023-06-27 20:59:00,11247994
2023-06-27 20:59:15,11312378
2023-06-27 20:59:30,11342505
2023-06-27 20:59:45,11395054
2023-06-27 21:00:00,11419945
2023-06-27 21:00:15,11465021
2023-06-27 21:00:30,11486991
2023-06-27 21:00:45,11528440
2023-06-27 21:01:00,11547636
2023-06-27 21:01:15,11585014
2023-06-27 21:01:30,11603606
2023-06-27 21:01:45,11639208
2023-06-27 21:02:00,11656548
2023-06-27 21:02:15,11690774
2023-06-27 21:02:30,11707208
2023-06-27 21:02:45,11739198
2023-06-27 21:03:00,11755048
2023-06-27 21:03:15,11785164
2023-06-27 21:03:30,11799828
2023-06-27 21:03:45,11828727
2023-06-27 21:04:00,11842438
2023-06-27 21:04:15,11869091
2023-06-27 21:04:30,11882206
2023-06-27 21:04:45,11906844
2023-06-27 21:05:00,11918846
2023-06-27 21:05:15,11942194
2023-06-27 21:05:30,11953114
2023-06-27 21:05:45,11974416
2023-06-27 21:06:00,11984695
2023-06-27 21:06:15,12003773
2023-06-27 21:06:30,12013099
2023-06-27 21:06:45,12030905
2023-06-27 21:07:00,12039028
2023-06-27 21:07:15,12054991
2023-06-27 21:07:30,12062512
2023-06-27 21:07:45,12076177
2023-06-27 21:08:00,12082830
2023-06-27 21:08:15,12095071
2023-06-27 21:08:30,12100455
2023-06-27 21:08:45,12111025
2023-06-27 21:09:00,12115783
2023-06-27 21:09:15,12124000
2023-06-27 21:09:30,12127991
2023-06-27 21:09:45,12134769
2023-06-27 21:10:00,12137471
2023-06-27 21:10:15,12142630
2023-06-27 21:10:30,12144604
2023-06-27 21:10:45,12147400
2023-06-27 21:11:00,12148710
2023-06-27 21:11:15,12149990
2023-06-27 21:11:30,12150000

