"Time","Bytes Sent","Bytes received"
2023-06-27 20:34:45,45,189
2023-06-27 20:35:00,45,189
2023-06-27 20:35:15,82,312
2023-06-27 20:35:30,91,352
2023-06-27 20:35:45,365708,369856
2023-06-27 20:36:00,1538199,1545525
2023-06-27 20:36:15,6283708,6295778
2023-06-27 20:36:30,10626783,10643566
2023-06-27 20:36:45,22693009,22714202
2023-06-27 20:37:00,30752195,30774826
2023-06-27 20:37:15,50123202,50146226
2023-06-27 20:37:30,61781818,61806061
2023-06-27 20:37:45,88413142,88431960
2023-06-27 20:38:00,103588436,103606562
2023-06-27 20:38:15,137425778,137437064
2023-06-27 20:38:30,156254496,156261598
2023-06-27 20:38:45,197249781,197247505
2023-06-27 20:39:00,219733564,219726138
2023-06-27 20:39:15,267968247,267945139
2023-06-27 20:39:30,294056164,294027102
2023-06-27 20:39:45,349635046,349588427
2023-06-27 20:40:00,379437003,379380516
2023-06-27 20:40:15,442230733,442154633
2023-06-27 20:40:30,475774979,475687683
2023-06-27 20:40:45,545911037,545797457
2023-06-27 20:41:00,583027628,582902126
2023-06-27 20:41:15,660528594,660374416
2023-06-27 20:41:30,701246759,701077228
2023-06-27 20:41:45,785885251,785684491
2023-06-27 20:42:00,830103215,829885181
2023-06-27 20:42:15,921674087,921419290
2023-06-27 20:42:30,969401390,969128655
2023-06-27 20:42:45,1068181893,1067869101
2023-06-27 20:43:00,1119518698,1119185180
2023-06-27 20:43:15,1224753276,1224374435
2023-06-27 20:43:30,1278477147,1278072084
2023-06-27 20:43:45,1386235467,1385774180
2023-06-27 20:44:00,1440293631,1439803586
2023-06-27 20:44:15,1548453069,1547899613
2023-06-27 20:44:30,1602524440,1601939570
2023-06-27 20:44:45,1710822569,1710175140
2023-06-27 20:45:00,1765014601,1764331920
2023-06-27 20:45:15,1873478807,1872727768
2023-06-27 20:45:30,1927772358,1926987063
2023-06-27 20:45:45,2036514500,2035657716
2023-06-27 20:46:00,2090889597,2089995957
2023-06-27 20:46:15,2199712596,2198742530
2023-06-27 20:46:30,2254177011,2253168875
2023-06-27 20:46:45,2363131250,2362041877
2023-06-27 20:47:00,2417612932,2416483459
2023-06-27 20:47:15,2526518715,2525309231
2023-06-27 20:47:30,2580940888,2579693052
2023-06-27 20:47:45,2689839234,2688546610
2023-06-27 20:48:00,2744170008,2742801875
2023-06-27 20:48:15,2853076577,2851628960
2023-06-27 20:48:30,2907481587,2905994481
2023-06-27 20:48:45,3016381422,3014814041
2023-06-27 20:49:00,3070719749,3069113882
2023-06-27 20:49:15,3179645371,3177956984
2023-06-27 20:49:30,3234149197,3232420817
2023-06-27 20:49:45,3343065970,3341258970
2023-06-27 20:50:00,3397530618,3395682441
2023-06-27 20:50:15,3506278696,3504351725
2023-06-27 20:50:30,3560727192,3558761410
2023-06-27 20:50:45,3669525692,3667477601
2023-06-27 20:51:00,3723932081,3721845412
2023-06-27 20:51:15,3832647684,3830479615
2023-06-27 20:51:30,3887061867,3884854024
2023-06-27 20:51:45,3995917822,3993630316
2023-06-27 20:52:00,4050337279,4048009517
2023-06-27 20:52:15,4159108875,4156700935
2023-06-27 20:52:30,4213328512,4210880666
2023-06-27 20:52:45,4319626604,4317098696
2023-06-27 20:53:00,4371456348,4368888586
2023-06-27 20:53:15,4471189735,4468542262
2023-06-27 20:53:30,4519362152,4516675920
2023-06-27 20:53:45,4611922635,4609155043
2023-06-27 20:54:00,4656536125,4653728629
2023-06-27 20:54:15,4741999707,4739112207
2023-06-27 20:54:30,4783093261,4780165817
2023-06-27 20:54:45,4861514869,4858507534
2023-06-27 20:55:00,4899083837,4896036385
2023-06-27 20:55:15,4970402953,4967275724
2023-06-27 20:55:30,5004494057,5001328093
2023-06-27 20:55:45,5068746327,5065499531
2023-06-27 20:56:00,5099282767,5095996936
2023-06-27 20:56:15,5156423725,5153056613
2023-06-27 20:56:30,5183344221,5179937091
2023-06-27 20:56:45,5233360376,5229873565
2023-06-27 20:57:00,5256638030,5253111443
