"Time","Messages"
2023-06-23 20:18:00,0
2023-06-23 20:18:15,0
2023-06-23 20:18:30,0
2023-06-23 20:18:45,0
2023-06-23 20:19:00,0
2023-06-23 20:19:15,0
2023-06-23 20:19:30,0
2023-06-23 20:19:45,0
2023-06-23 20:20:00,0
2023-06-23 20:20:15,0
2023-06-23 20:20:30,0
2023-06-23 20:20:45,0
2023-06-23 20:21:00,0
2023-06-23 20:21:15,0
2023-06-23 20:21:30,0
2023-06-23 20:21:45,0
2023-06-23 20:22:00,0
2023-06-23 20:22:15,0
2023-06-23 20:22:30,0
2023-06-23 20:22:45,0
2023-06-23 20:23:00,0
2023-06-23 20:23:15,0
2023-06-23 20:23:30,0
2023-06-23 20:23:45,0
2023-06-23 20:24:00,0
2023-06-23 20:24:15,0
2023-06-23 20:24:30,0
2023-06-23 20:24:45,0
2023-06-23 20:25:00,0
2023-06-23 20:25:15,0
2023-06-23 20:25:30,0
2023-06-23 20:25:45,0
2023-06-23 20:26:00,0
2023-06-23 20:26:15,0
2023-06-23 20:26:30,0
2023-06-23 20:26:45,0
2023-06-23 20:27:00,0
2023-06-23 20:27:15,0
2023-06-23 20:27:30,0
2023-06-23 20:27:45,0
2023-06-23 20:28:00,0
2023-06-23 20:28:15,0
2023-06-23 20:28:30,0
2023-06-23 20:28:45,0
2023-06-23 20:29:00,0
2023-06-23 20:29:15,135
2023-06-23 20:29:30,47
2023-06-23 20:29:45,403
2023-06-23 20:30:00,695
2023-06-23 20:30:15,899
2023-06-23 20:30:30,9980
2023-06-23 20:30:45,9980
2023-06-23 20:31:00,17552
2023-06-23 20:31:15,15438
2023-06-23 20:31:30,24812
2023-06-23 20:31:45,24812
2023-06-23 20:32:00,24812
2023-06-23 20:32:15,0
2023-06-23 20:32:30,0
2023-06-23 20:32:45,0
2023-06-23 20:33:00,26812
2023-06-23 20:33:15,26812
2023-06-23 20:33:30,29547
2023-06-23 20:33:45,29547
2023-06-23 20:34:00,37184
2023-06-23 20:34:15,37184
2023-06-23 20:35:00,21209
2023-06-23 20:35:15,21209
2023-06-23 20:35:30,34246
2023-06-23 20:35:45,34246
2023-06-23 20:36:00,38249
2023-06-23 20:36:15,38249
2023-06-23 20:37:15,0
2023-06-23 20:37:30,11850
2023-06-23 20:37:45,18863
2023-06-23 20:38:00,11884
2023-06-23 20:38:15,11884
2023-06-23 20:38:30,11884
2023-06-23 20:40:15,0
2023-06-23 20:40:30,0
2023-06-23 20:40:45,0
2023-06-23 20:41:00,0
2023-06-23 20:41:15,0
2023-06-23 20:41:30,0
2023-06-23 20:41:45,0
2023-06-23 20:42:00,0
2023-06-23 20:42:15,0
2023-06-23 20:42:30,0
2023-06-23 20:42:45,0
2023-06-23 20:43:00,0
2023-06-23 20:43:15,0
2023-06-23 20:43:30,0
2023-06-23 20:43:45,0
2023-06-23 20:44:00,0
2023-06-23 20:44:15,0
2023-06-23 20:44:30,0
2023-06-23 20:44:45,0
2023-06-23 20:45:00,0
2023-06-23 20:45:15,0
2023-06-23 20:45:30,0
2023-06-23 20:45:45,0
2023-06-23 20:46:00,0
2023-06-23 20:46:15,0
2023-06-23 20:46:30,0
2023-06-23 20:46:45,0
2023-06-23 20:47:00,0
2023-06-23 20:47:15,0
2023-06-23 20:47:30,0
2023-06-23 20:47:45,0
2023-06-23 20:48:00,0
2023-06-23 20:48:15,0
2023-06-23 20:48:30,0
2023-06-23 20:48:45,0
2023-06-23 20:49:00,0
2023-06-23 20:49:15,0
2023-06-23 20:49:30,0
2023-06-23 20:49:45,0
2023-06-23 20:50:00,0
2023-06-23 20:50:15,0
2023-06-23 20:50:30,0
2023-06-23 20:50:45,0
2023-06-23 20:51:00,0
2023-06-23 20:51:15,0
2023-06-23 20:51:30,0
2023-06-23 20:51:45,0
2023-06-23 20:52:00,0
2023-06-23 20:52:15,0
2023-06-23 20:52:30,0
2023-06-23 20:52:45,0
2023-06-23 20:53:00,0
2023-06-23 20:53:15,0
2023-06-23 20:53:30,0
2023-06-23 20:53:45,0
2023-06-23 20:54:00,0
2023-06-23 20:54:15,0
2023-06-23 20:54:30,0
2023-06-23 20:54:45,0
2023-06-23 20:55:00,0
2023-06-23 20:55:15,0
2023-06-23 20:55:30,0
2023-06-23 20:55:45,0
2023-06-23 20:56:00,0
2023-06-23 20:56:15,0
2023-06-23 20:56:30,0
2023-06-23 20:56:45,0
2023-06-23 20:57:00,0
2023-06-23 20:57:15,0
2023-06-23 20:57:30,0
2023-06-23 20:57:45,0
2023-06-23 20:58:00,0
2023-06-23 20:58:15,0
2023-06-23 20:58:30,0
2023-06-23 20:58:45,0
2023-06-23 20:59:00,0
2023-06-23 20:59:15,0
2023-06-23 20:59:30,0
2023-06-23 20:59:45,0
2023-06-23 21:00:00,0
2023-06-23 21:00:15,0
2023-06-23 21:00:30,0
2023-06-23 21:00:45,0
2023-06-23 21:01:00,0
2023-06-23 21:01:15,0
2023-06-23 21:01:30,0

