"Time","emqx-0"
2023-06-23 20:16:30,0
2023-06-23 20:16:45,0
2023-06-23 20:17:00,0
2023-06-23 20:17:15,0
2023-06-23 20:17:30,0
2023-06-23 20:17:45,0
2023-06-23 20:18:00,0
2023-06-23 20:18:15,0
2023-06-23 20:18:30,0
2023-06-23 20:18:45,10
2023-06-23 20:19:00,10
2023-06-23 20:19:15,19
2023-06-23 20:19:30,23
2023-06-23 20:19:45,98
2023-06-23 20:20:00,13729
2023-06-23 20:20:15,25368
2023-06-23 20:20:30,62149
2023-06-23 20:20:45,87454
2023-06-23 20:21:00,152692
2023-06-23 20:21:15,192023
2023-06-23 20:21:30,282921
2023-06-23 20:21:45,337033
2023-06-23 20:22:00,455515
2023-06-23 20:22:15,522537
2023-06-23 20:22:30,669358
2023-06-23 20:22:45,747958
2023-06-23 20:23:00,923119
2023-06-23 20:23:15,1015761
2023-06-23 20:23:30,1216957
2023-06-23 20:23:45,1324197
2023-06-23 20:24:00,1553188
2023-06-23 20:24:15,1673802
2023-06-23 20:24:30,1929459
2023-06-23 20:24:45,2065768
2023-06-23 20:25:00,2348248
2023-06-23 20:25:15,2498125
2023-06-23 20:25:30,2810727
2023-06-23 20:25:45,2974082
2023-06-23 20:26:00,3315025
2023-06-23 20:26:15,3491478
2023-06-23 20:26:30,3861451
2023-06-23 20:26:45,4051455
2023-06-23 20:27:00,4449801
2023-06-23 20:27:15,4653964
2023-06-23 20:27:30,5080535
2023-06-23 20:27:45,5300082
2023-06-23 20:28:00,5752914
2023-06-23 20:28:15,5986615
2023-06-23 20:28:30,6466101
2023-06-23 20:28:45,6712328
2023-06-23 20:29:00,7219716
2023-06-23 20:29:15,7480841
2023-06-23 20:29:30,8012763
2023-06-23 20:29:45,8284984
2023-06-23 20:30:00,8843835
2023-06-23 20:30:15,9121288
2023-06-23 20:30:30,9685189
2023-06-23 20:30:45,9962723
2023-06-23 20:31:00,10488577
2023-06-23 20:31:15,10757664
2023-06-23 20:33:00,13494533
2023-06-23 20:33:15,13736561
2023-06-23 20:33:30,14213434
2023-06-23 20:33:45,14455182
2023-06-23 20:34:45,15928876
2023-06-23 20:35:00,16411830
2023-06-23 20:35:15,16676245
2023-06-23 20:35:30,17161254
2023-06-23 20:35:45,17397552
2023-06-23 20:37:00,19396682
2023-06-23 20:37:15,19655504
2023-06-23 20:37:30,20177644
2023-06-23 20:37:45,20445978
2023-06-23 20:39:00,22451657
2023-06-23 20:39:15,22688946
2023-06-23 20:39:30,23165409
2023-06-23 20:39:45,23399867
2023-06-23 20:40:00,23859455
2023-06-23 20:40:15,24083437
2023-06-23 20:40:30,24518371
2023-06-23 20:40:45,24730787
2023-06-23 20:41:00,25143108
2023-06-23 20:41:15,25342649
2023-06-23 20:41:30,25731322
2023-06-23 20:41:45,25918646
2023-06-23 20:42:00,26283842
2023-06-23 20:42:15,26458320
2023-06-23 20:42:30,26800394
2023-06-23 20:42:45,26962934
2023-06-23 20:43:00,27280472
2023-06-23 20:43:15,27431102
2023-06-23 20:43:30,27724317
2023-06-23 20:43:45,27864875
2023-06-23 20:44:00,28132412
2023-06-23 20:44:15,28260863
2023-06-23 20:44:30,28505422
2023-06-23 20:44:45,28621629
2023-06-23 20:45:00,28839712
2023-06-23 20:45:15,28941334
2023-06-23 20:45:30,29134226
2023-06-23 20:45:45,29221748
2023-06-23 20:46:00,29386123
2023-06-23 20:46:15,29460168
2023-06-23 20:46:30,29598855
2023-06-23 20:46:45,29660085
2023-06-23 20:47:00,29780680
2023-06-23 20:47:15,29836430
2023-06-23 20:47:30,29944333
2023-06-23 20:47:45,29996440
2023-06-23 20:48:00,30093434
2023-06-23 20:48:15,30139557
2023-06-23 20:48:30,30233735
2023-06-23 20:48:45,30278510
2023-06-23 20:49:00,30367899
2023-06-23 20:49:15,30411356
2023-06-23 20:49:30,30497808
2023-06-23 20:49:45,30538628
2023-06-23 20:50:00,30622234
2023-06-23 20:50:15,30661850
2023-06-23 20:50:30,30740762
2023-06-23 20:50:45,30778946
2023-06-23 20:51:00,30854851
2023-06-23 20:51:15,30890428
2023-06-23 20:51:30,30963239
2023-06-23 20:51:45,30997458
2023-06-23 20:52:00,31065521
2023-06-23 20:52:15,31098337
2023-06-23 20:52:30,31163271
2023-06-23 20:52:45,31193489
2023-06-23 20:53:00,31255544
2023-06-23 20:53:15,31284279
2023-06-23 20:53:30,31341611
2023-06-23 20:53:45,31368975
2023-06-23 20:54:00,31422772
2023-06-23 20:54:15,31447657
2023-06-23 20:54:30,31498884
2023-06-23 20:54:45,31522157
2023-06-23 20:55:00,31568749
2023-06-23 20:55:15,31590803
2023-06-23 20:55:30,31634052
2023-06-23 20:55:45,31653602
2023-06-23 20:56:00,31694167
2023-06-23 20:56:15,31712104
2023-06-23 20:56:30,31748015
2023-06-23 20:56:45,31764694
2023-06-23 20:57:00,31797024
2023-06-23 20:57:15,31811195
2023-06-23 20:57:30,31840772
2023-06-23 20:57:45,31853056
2023-06-23 20:58:00,31878226
2023-06-23 20:58:15,31889353
2023-06-23 20:58:30,31910555
2023-06-23 20:58:45,31919439
2023-06-23 20:59:00,31938356
2023-06-23 20:59:15,31945319
2023-06-23 20:59:30,31959833
2023-06-23 20:59:45,31966042
2023-06-23 21:00:00,31980541
2023-06-23 21:00:15,31986744
2023-06-23 21:00:30,32001251
2023-06-23 21:00:45,32007448
2023-06-23 21:01:00,32021947
2023-06-23 21:01:15,32028145
2023-06-23 21:01:30,32042646

