"Time","Messages"
2023-06-26 16:13:30,0
2023-06-26 16:13:45,0
2023-06-26 16:14:00,0
2023-06-26 16:14:15,0
2023-06-26 16:14:30,0
2023-06-26 16:14:45,2
2023-06-26 16:15:00,2
2023-06-26 16:15:15,4
2023-06-26 16:15:30,8
2023-06-26 16:15:45,8
2023-06-26 16:16:00,6
2023-06-26 16:16:15,9
2023-06-26 16:16:30,9
2023-06-26 16:16:45,16
2023-06-26 16:17:00,8
2023-06-26 16:17:15,7
2023-06-26 16:17:30,21
2023-06-26 16:17:45,9
2023-06-26 16:18:00,11
2023-06-26 16:18:15,11
2023-06-26 16:18:30,19
2023-06-26 16:18:45,18
2023-06-26 16:19:00,23
2023-06-26 16:19:15,25
2023-06-26 16:19:30,35
2023-06-26 16:19:45,37
2023-06-26 16:20:00,28
2023-06-26 16:20:15,31
2023-06-26 16:20:30,34
2023-06-26 16:20:45,26
2023-06-26 16:21:00,28
2023-06-26 16:21:15,27
2023-06-26 16:21:30,26
2023-06-26 16:21:45,19
2023-06-26 16:22:00,28
2023-06-26 16:22:15,22
2023-06-26 16:22:30,39
2023-06-26 16:22:45,29
2023-06-26 16:23:00,32
2023-06-26 16:23:15,23
2023-06-26 16:23:30,36
2023-06-26 16:23:45,28
2023-06-26 16:24:00,29
2023-06-26 16:24:15,33
2023-06-26 16:24:30,33
2023-06-26 16:24:45,38
2023-06-26 16:25:00,34
2023-06-26 16:25:15,40
2023-06-26 16:25:30,43
2023-06-26 16:25:45,40
2023-06-26 16:26:00,43
2023-06-26 16:26:15,40
2023-06-26 16:26:30,43
2023-06-26 16:26:45,40
2023-06-26 16:27:00,47
2023-06-26 16:27:15,46
2023-06-26 16:27:30,35
2023-06-26 16:27:45,35
2023-06-26 16:28:00,36
2023-06-26 16:28:15,41
2023-06-26 16:28:30,51
2023-06-26 16:28:45,45
2023-06-26 16:29:00,39
2023-06-26 16:29:15,44
2023-06-26 16:29:30,43
2023-06-26 16:29:45,38
2023-06-26 16:30:00,43
2023-06-26 16:30:15,47
2023-06-26 16:30:30,44
2023-06-26 16:30:45,45
2023-06-26 16:31:00,33
2023-06-26 16:31:15,42
2023-06-26 16:31:30,39
2023-06-26 16:31:45,37
2023-06-26 16:32:00,36
2023-06-26 16:32:15,43
2023-06-26 16:32:30,35
2023-06-26 16:32:45,34
2023-06-26 16:33:00,29
2023-06-26 16:33:15,26
2023-06-26 16:33:30,15
2023-06-26 16:33:45,16
2023-06-26 16:34:00,18
2023-06-26 16:34:15,19
2023-06-26 16:34:30,8
2023-06-26 16:34:45,11
2023-06-26 16:35:00,5
2023-06-26 16:35:15,8
2023-06-26 16:35:30,4
2023-06-26 16:35:45,7
2023-06-26 16:36:00,2
2023-06-26 16:36:15,2
2023-06-26 16:36:30,0
2023-06-26 16:36:45,0
2023-06-26 16:37:00,0
2023-06-26 16:37:15,0
2023-06-26 16:37:30,0
2023-06-26 16:37:45,0
2023-06-26 16:38:00,0
2023-06-26 16:38:15,0
2023-06-26 16:38:30,0
2023-06-26 16:38:45,0
2023-06-26 16:39:00,0
2023-06-26 16:39:15,0
2023-06-26 16:39:30,0
2023-06-26 16:39:45,0
2023-06-26 16:40:00,0
2023-06-26 16:40:15,0
2023-06-26 16:40:30,0
2023-06-26 16:40:45,0
2023-06-26 16:41:00,0
2023-06-26 16:41:15,0
2023-06-26 16:41:30,0
2023-06-26 16:41:45,0
2023-06-26 16:42:00,0
2023-06-26 16:42:15,0
2023-06-26 16:42:30,0
2023-06-26 16:42:45,0
2023-06-26 16:43:00,0
2023-06-26 16:43:15,0
2023-06-26 16:43:30,0
2023-06-26 16:43:45,0
2023-06-26 16:44:00,0
2023-06-26 16:44:15,0
2023-06-26 16:44:30,0
2023-06-26 16:44:45,0
2023-06-26 16:45:00,0
2023-06-26 16:45:15,0
2023-06-26 16:45:30,0
2023-06-26 16:45:45,0
2023-06-26 16:46:00,0
2023-06-26 16:46:15,0
2023-06-26 16:46:30,0
2023-06-26 16:46:45,0
2023-06-26 16:47:00,0

