"Time","emqx-1"
2023-07-17 14:53:00,0
2023-07-17 14:53:15,129
2023-07-17 14:53:30,4866
2023-07-17 14:53:45,7996
2023-07-17 14:54:00,16326
2023-07-17 14:54:15,21352
2023-07-17 14:54:30,33390
2023-07-17 14:54:45,40352
2023-07-17 14:55:00,56401
2023-07-17 14:55:15,65412
2023-07-17 14:55:30,85522
2023-07-17 14:55:45,96513
2023-07-17 14:56:00,119745
2023-07-17 14:56:15,131886
2023-07-17 14:56:30,156850
2023-07-17 14:56:45,169933
2023-07-17 14:57:00,198059
2023-07-17 14:57:15,213190
2023-07-17 14:57:30,245439
2023-07-17 14:57:45,262574
2023-07-17 14:58:00,298729
2023-07-17 14:58:15,317822
2023-07-17 14:58:30,357196
2023-07-17 14:58:45,377348
2023-07-17 14:59:00,419298
2023-07-17 14:59:15,442702
2023-07-17 14:59:30,492811
2023-07-17 14:59:45,519258
2023-07-17 15:00:00,573586
2023-07-17 15:00:15,602448
2023-07-17 15:00:30,661692
2023-07-17 15:00:45,692112
2023-07-17 15:01:00,758066
2023-07-17 15:01:15,791854
2023-07-17 15:01:30,865061
2023-07-17 15:01:45,903838
2023-07-17 15:02:00,984495
2023-07-17 15:02:15,1026966
2023-07-17 15:02:30,1116908
2023-07-17 15:02:45,1164165
2023-07-17 15:03:00,1261064
2023-07-17 15:03:15,1312396
2023-07-17 15:03:30,1416439
2023-07-17 15:03:45,1468938
2023-07-17 15:04:00,1574011
2023-07-17 15:04:15,1626485
2023-07-17 15:04:30,1732116
2023-07-17 15:04:45,1785258
2023-07-17 15:05:00,1894528
2023-07-17 15:05:15,1951180
2023-07-17 15:05:30,2066499
2023-07-17 15:05:45,2125045
2023-07-17 15:06:00,2240748
2023-07-17 15:06:15,2296060
2023-07-17 15:06:30,2409364
2023-07-17 15:06:45,2466142
2023-07-17 15:07:00,2574288
2023-07-17 15:07:15,2626764
2023-07-17 15:07:30,2731297
2023-07-17 15:07:45,2783236
2023-07-17 15:08:00,2885883
2023-07-17 15:08:15,2938287
2023-07-17 15:08:30,3044318
2023-07-17 15:08:45,3097936
2023-07-17 15:09:00,3209151
2023-07-17 15:09:15,3264555
2023-07-17 15:09:30,3375751
2023-07-17 15:09:45,3430824
2023-07-17 15:10:00,3544858
2023-07-17 15:10:15,3602032
2023-07-17 15:10:30,3710813
2023-07-17 15:10:45,3766248
2023-07-17 15:11:00,3876773
2023-07-17 15:11:15,3932240
2023-07-17 15:11:30,4042966
2023-07-17 15:11:45,4098460
2023-07-17 15:12:00,4207922
2023-07-17 15:12:15,4261774
2023-07-17 15:12:30,4370528
2023-07-17 15:12:45,4426056
2023-07-17 15:13:00,4546934
2023-07-17 15:13:15,4606032
2023-07-17 15:13:30,4724072
2023-07-17 15:13:45,4782532
2023-07-17 15:14:00,4896743
2023-07-17 15:14:15,4953090
2023-07-17 15:14:30,5063130
2023-07-17 15:14:45,5116926
2023-07-17 15:15:00,5223038
2023-07-17 15:15:15,5274958
2023-07-17 15:15:30,5378703
2023-07-17 15:15:45,5430336
2023-07-17 15:16:00,5531316
2023-07-17 15:16:15,5579509
2023-07-17 15:16:30,5673760
2023-07-17 15:16:45,5720244
2023-07-17 15:17:00,5812526
2023-07-17 15:17:15,5857374
2023-07-17 15:17:30,5944012
2023-07-17 15:17:45,5986383
2023-07-17 15:18:00,6065138
2023-07-17 15:18:15,6103375
2023-07-17 15:18:30,6174600
2023-07-17 15:18:45,6208913
2023-07-17 15:19:00,6275248
2023-07-17 15:19:15,6307483
2023-07-17 15:19:30,6368371
2023-07-17 15:19:45,6396394
2023-07-17 15:20:00,6448659
2023-07-17 15:20:15,6471845
2023-07-17 15:20:30,6516154
2023-07-17 15:20:45,6538006
2023-07-17 15:21:00,6581392
2023-07-17 15:21:15,6603056
2023-07-17 15:21:30,6646271
2023-07-17 15:21:45,6667183
2023-07-17 15:22:00,6706543
2023-07-17 15:22:15,6725058
2023-07-17 15:22:30,6760291
2023-07-17 15:22:45,6777794
2023-07-17 15:23:00,6812708
2023-07-17 15:23:15,6830181
2023-07-17 15:23:30,6864968
2023-07-17 15:23:45,6881881
2023-07-17 15:24:00,6914401
2023-07-17 15:24:15,6929346
2023-07-17 15:24:30,6956215
2023-07-17 15:24:45,6968894
2023-07-17 15:25:00,6993689
2023-07-17 15:25:15,7005925
2023-07-17 15:25:30,7030093
2023-07-17 15:25:45,7041022
2023-07-17 15:26:00,7058841
2023-07-17 15:26:15,7067530
2023-07-17 15:26:30,7084882
2023-07-17 15:26:45,7093539
2023-07-17 15:27:00,7107532
2023-07-17 15:27:15,7113718
2023-07-17 15:27:30,7124702
2023-07-17 15:27:45,7130026
2023-07-17 15:28:00,7140670
2023-07-17 15:28:15,7146008
2023-07-17 15:28:30,7156667
2023-07-17 15:28:45,7161997

