"Time","Messages"
2023-07-17 14:53:00,0
2023-07-17 14:53:15,0
2023-07-17 14:53:30,0
2023-07-17 14:53:45,0
2023-07-17 14:54:00,0
2023-07-17 14:54:15,0
2023-07-17 14:54:30,0
2023-07-17 14:54:45,0
2023-07-17 14:55:00,0
2023-07-17 14:55:15,0
2023-07-17 14:55:30,0
2023-07-17 14:55:45,0
2023-07-17 14:56:00,0
2023-07-17 14:56:15,0
2023-07-17 14:56:30,0
2023-07-17 14:56:45,0
2023-07-17 14:57:00,0
2023-07-17 14:57:15,0
2023-07-17 14:57:30,0
2023-07-17 14:57:45,0
2023-07-17 14:58:00,0
2023-07-17 14:58:15,0
2023-07-17 14:58:30,0
2023-07-17 14:58:45,0
2023-07-17 14:59:00,0
2023-07-17 14:59:15,0
2023-07-17 14:59:30,0
2023-07-17 14:59:45,0
2023-07-17 15:00:00,0
2023-07-17 15:00:15,0
2023-07-17 15:00:30,0
2023-07-17 15:00:45,0
2023-07-17 15:01:00,0
2023-07-17 15:01:15,0
2023-07-17 15:01:30,0
2023-07-17 15:01:45,0
2023-07-17 15:02:00,0
2023-07-17 15:02:15,0
2023-07-17 15:02:30,0
2023-07-17 15:02:45,0
2023-07-17 15:03:00,0
2023-07-17 15:03:15,0
2023-07-17 15:03:30,0
2023-07-17 15:03:45,0
2023-07-17 15:04:00,0
2023-07-17 15:04:15,0
2023-07-17 15:04:30,12
2023-07-17 15:04:45,12
2023-07-17 15:05:00,0
2023-07-17 15:05:15,17
2023-07-17 15:05:30,239
2023-07-17 15:05:45,191
2023-07-17 15:06:00,195
2023-07-17 15:06:15,10011
2023-07-17 15:06:30,22156
2023-07-17 15:06:45,24234
2023-07-17 15:07:00,25490
2023-07-17 15:07:15,26975
2023-07-17 15:07:30,27837
2023-07-17 15:07:45,27849
2023-07-17 15:08:00,28054
2023-07-17 15:08:15,28963
2023-07-17 15:08:30,29423
2023-07-17 15:08:45,27956
2023-07-17 15:09:00,27956
2023-07-17 15:09:15,26943
2023-07-17 15:09:30,25967
2023-07-17 15:09:45,27896
2023-07-17 15:10:00,22952
2023-07-17 15:10:15,24965
2023-07-17 15:10:30,22971
2023-07-17 15:10:45,24975
2023-07-17 15:11:00,24930
2023-07-17 15:11:15,24582
2023-07-17 15:11:30,23197
2023-07-17 15:11:45,23855
2023-07-17 15:12:00,22630
2023-07-17 15:12:15,19006
2023-07-17 15:12:30,20049
2023-07-17 15:12:45,17881
2023-07-17 15:13:00,17881
2023-07-17 15:13:15,10341
2023-07-17 15:13:30,10000
2023-07-17 15:13:45,9000
2023-07-17 15:14:00,7024
2023-07-17 15:14:15,0
2023-07-17 15:14:30,0
2023-07-17 15:14:45,14
2023-07-17 15:15:00,12
2023-07-17 15:15:15,68
2023-07-17 15:15:30,0
2023-07-17 15:15:45,0
2023-07-17 15:16:00,0
2023-07-17 15:16:15,141
2023-07-17 15:16:30,141
2023-07-17 15:16:45,0
2023-07-17 15:17:00,0
2023-07-17 15:17:15,0
2023-07-17 15:17:30,0
2023-07-17 15:17:45,0
2023-07-17 15:18:00,0
2023-07-17 15:18:15,0
2023-07-17 15:18:30,0
2023-07-17 15:18:45,0
2023-07-17 15:19:00,0
2023-07-17 15:19:15,0
2023-07-17 15:19:30,0
2023-07-17 15:19:45,0
2023-07-17 15:20:00,0
2023-07-17 15:20:15,0
2023-07-17 15:20:30,0
2023-07-17 15:20:45,0
2023-07-17 15:21:00,0
2023-07-17 15:21:15,0
2023-07-17 15:21:30,0
2023-07-17 15:21:45,0
2023-07-17 15:22:00,0
2023-07-17 15:22:15,0
2023-07-17 15:22:30,0
2023-07-17 15:22:45,0
2023-07-17 15:23:00,0
2023-07-17 15:23:15,0
2023-07-17 15:23:30,0
2023-07-17 15:23:45,0
2023-07-17 15:24:00,0
2023-07-17 15:24:15,0
2023-07-17 15:24:30,0
2023-07-17 15:24:45,0
2023-07-17 15:25:00,0
2023-07-17 15:25:15,0
2023-07-17 15:25:30,0
2023-07-17 15:25:45,0
2023-07-17 15:26:00,0
2023-07-17 15:26:15,0
2023-07-17 15:26:30,0
2023-07-17 15:26:45,0
2023-07-17 15:27:00,0
2023-07-17 15:27:15,0
2023-07-17 15:27:30,0
2023-07-17 15:27:45,0
2023-07-17 15:28:00,0
2023-07-17 15:28:15,0
2023-07-17 15:28:30,0

