"Time","Bytes Sent","Bytes received"
2023-07-15 22:27:30,100,388
2023-07-15 22:27:45,624346,313463
2023-07-15 22:28:00,2374245,2653914
2023-07-15 22:28:15,7537916,5917638
2023-07-15 22:28:30,13018239,13774908
2023-07-15 22:28:45,24329873,21457387
2023-07-15 22:29:00,34481151,35452945
2023-07-15 22:29:15,50162648,47415019
2023-07-15 22:29:30,66560154,67469856
2023-07-15 22:29:45,86153227,83804213
2023-07-15 22:30:00,108836292,109758649
2023-07-15 22:30:15,132550454,130542401
2023-07-15 22:30:30,161590038,162472136
2023-07-15 22:30:45,189176376,187690287
2023-07-15 22:31:00,225090989,225854460
2023-07-15 22:31:15,256321183,255384921
2023-07-15 22:31:30,299010582,299580018
2023-07-15 22:31:45,333817835,333516708
2023-07-15 22:32:00,383587715,383851026
2023-07-15 22:32:15,421994352,422198415
2023-07-15 22:32:30,478469457,478541170
2023-07-15 22:32:45,520482631,521209869
2023-07-15 22:33:00,583152707,583370431
2023-07-15 22:33:15,630608430,630347319
2023-07-15 22:33:30,698139588,698582679
2023-07-15 22:33:45,750575098,749926073
2023-07-15 22:34:00,823890507,824266741
2023-07-15 22:34:15,879930893,879853426
2023-07-15 22:34:30,960185964,960376427
2023-07-15 22:34:45,1019736434,1020417078
2023-07-15 22:35:00,1106992848,1107050416
2023-07-15 22:35:15,1170000837,1171341648
2023-07-15 22:35:30,1264265704,1264104296
2023-07-15 22:35:45,1330804534,1332808438
2023-07-15 22:36:00,1431987145,1431500289
2023-07-15 22:36:15,1502083544,1504587730
2023-07-15 22:36:30,1610248659,1609416602
2023-07-15 22:36:45,1683900540,1686840554
2023-07-15 22:37:00,1798748449,1797747356
2023-07-15 22:37:15,1877301010,1879751379
2023-07-15 22:37:30,1997485591,1996856491
2023-07-15 22:37:45,2082332232,2083301253
2023-07-15 22:38:00,2207064185,2206784243
2023-07-15 22:38:15,2298418090,2297548818
2023-07-15 22:38:30,2426754345,2426822584
2023-07-15 22:38:45,2523085702,2521673309
2023-07-15 22:39:00,2657571634,2657255756
2023-07-15 22:39:15,2757219673,2756383734
2023-07-15 22:39:30,2898618661,2897989166
2023-07-15 22:39:45,3002446400,3001975649
2023-07-15 22:40:00,3149175620,3149161486
2023-07-15 22:40:15,3257715745,3257508846
2023-07-15 22:40:30,3412077340,3411295474
2023-07-15 22:40:45,3524511946,3524129258
2023-07-15 22:41:00,3668520933,3683156105
2023-07-15 22:41:15,3756592194,3799781298
2023-07-15 22:41:30,3873634728,3965512731
2023-07-15 22:41:45,3937467421,4086017576
2023-07-15 22:42:00,4013230181,4254922388
2023-07-15 22:42:15,4060405747,4377182224
2023-07-15 22:42:30,4122859718,4548813064
2023-07-15 22:42:45,4163441463,4672771301
2023-07-15 22:43:00,4221833744,4846310291
2023-07-15 22:43:15,4261358110,4971573203
2023-07-15 22:43:30,4319037384,5146255809
2023-07-15 22:43:45,4359771483,5272441819
2023-07-15 22:44:00,4414666888,5448636312
2023-07-15 22:44:15,4454336713,5575416633
2023-07-15 22:44:30,4512870900,5751876582
2023-07-15 22:44:45,4555277298,5878502559
2023-07-15 22:45:00,4608382289,6055005886
2023-07-15 22:45:15,4650336809,6181657617
2023-07-15 22:45:30,4711681744,6358039872
2023-07-15 22:45:45,4760033306,6483962671
2023-07-15 22:46:00,4823877234,6658962202
2023-07-15 22:46:15,4869344450,6783784534
2023-07-15 22:46:30,4935418923,6957471795
2023-07-15 22:46:45,4988957701,7081709026
2023-07-15 22:47:00,5078098012,7253215233
2023-07-15 22:47:15,5167799001,7373834378
2023-07-15 22:47:30,5317519067,7533417121
2023-07-15 22:47:45,5435044435,7643184975
2023-07-15 22:48:00,5596396934,7793554247
2023-07-15 22:48:15,5700949837,7898973725
2023-07-15 22:48:30,5845958682,8042546938
2023-07-15 22:48:45,5947548626,8143969280
2023-07-15 22:49:00,6086577808,8282704966
2023-07-15 22:49:15,6183398498,8379737122
2023-07-15 22:49:30,6317542650,8513135368
2023-07-15 22:49:45,6410441786,8606576292
2023-07-15 22:50:00,6538351454,8733616910
2023-07-15 22:50:15,6627367070,8822580658
2023-07-15 22:50:30,6749143482,8944126617
2023-07-15 22:50:45,6834635264,9029097693
2023-07-15 22:51:00,6949814226,9144781850
2023-07-15 22:51:15,7032240086,9225763151
2023-07-15 22:51:30,7140521006,9335353021
2023-07-15 22:51:45,7219502569,9411986657
2023-07-15 22:52:00,7321010244,9515732727
2023-07-15 22:52:15,7396417405,9588153572
2023-07-15 22:52:30,7491274925,9686082445
2023-07-15 22:52:45,7563332006,9754224326
2023-07-15 22:53:00,7651119316,9846077237
2023-07-15 22:53:15,7719430022,9909916017
2023-07-15 22:53:30,7800972344,9995631871
2023-07-15 22:53:45,7864088234,10054873763
2023-07-15 22:54:00,7940161264,10134341430
2023-07-15 22:54:15,7998769684,10189130643
2023-07-15 22:54:30,8067950200,10262079801
2023-07-15 22:54:45,8122819853,10312391953
2023-07-15 22:55:00,8185130728,10379148021
2023-07-15 22:55:15,8236222901,10425163924
2023-07-15 22:55:30,8291866825,10485768876
2023-07-15 22:55:45,8339243604,10527349616
2023-07-15 22:56:00,8387704900,10581640497
2023-07-15 22:56:15,8430879419,10618435535
2023-07-15 22:56:30,8472796895,10666372501
2023-07-15 22:56:45,8510581825,10698727737
2023-07-15 22:57:00,8547453908,10740608233
2023-07-15 22:57:15,8580138938,10768512468
2023-07-15 22:57:30,8611221909,10804073687
2023-07-15 22:57:45,8638141717,10827394556
2023-07-15 22:58:00,8664325628,10856555929
2023-07-15 22:58:15,8685337580,10875497792
2023-07-15 22:58:30,8706544396,10898411324
2023-07-15 22:58:45,8722474079,10912899346
2023-07-15 22:59:00,8738473341,10930024214
2023-07-15 22:59:15,8749594594,10940416310
2023-07-15 22:59:30,8760606238,10951880408
2023-07-15 22:59:45,8767799092,10958331780
2023-07-15 23:00:00,8774769350,10965910466
2023-07-15 23:00:15,8780343514,10970612047
2023-07-15 23:00:30,8785783723,10976745548
2023-07-15 23:00:45,8790429773,10980670072
2023-07-15 23:01:00,8795125073,10985887616
2023-07-15 23:01:15,8798981107,10989154005
2023-07-15 23:01:30,8802965249,10993566757
2023-07-15 23:01:45,8806257256,10996423444
2023-07-15 23:02:00,8809713270,11000138297
2023-07-15 23:02:15,8812648983,11002709332
2023-07-15 23:02:30,8816010229,11006290833
2023-07-15 23:02:45,8818747285,11008727370
2023-07-15 23:03:00,8821904743,11012045914
2023-07-15 23:03:15,8824525935,11014372838
2023-07-15 23:03:30,8827503091,11017531253
2023-07-15 23:03:45,8830017921,11019735099
2023-07-15 23:04:00,8832884135,11022798935
2023-07-15 23:04:15,8835309844,11024886082
2023-07-15 23:04:30,8837985127,11027788880
2023-07-15 23:04:45,8840362471,11029813258
2023-07-15 23:05:00,8842864791,11032563253
2023-07-15 23:05:15,8845137228,11034471554
2023-07-15 23:05:30,8847529362,11037130572
2023-07-15 23:05:45,8849715551,11038928217
2023-07-15 23:06:00,8851913476,11041422163
2023-07-15 23:06:15,8854045960,11043150705
2023-07-15 23:06:30,8856064292,11045489847
2023-07-15 23:06:45,8858094086,11047102963
2023-07-15 23:07:00,8860017737,11049345827
2023-07-15 23:07:15,8861852810,11050844988
2023-07-15 23:07:30,8863690250,11052929041
2023-07-15 23:07:45,8865410673,11054360120
2023-07-15 23:08:00,8867138005,11056283220
2023-07-15 23:08:15,8868700302,11057606043
2023-07-15 23:08:30,8870376676,11059439483
2023-07-15 23:08:45,8871738249,11060639113
2023-07-15 23:09:00,8873330484,11062320488
2023-07-15 23:09:15,8874574352,11063450801
2023-07-15 23:09:30,8876052043,11064963790
2023-07-15 23:09:45,8877142940,11065991620
2023-07-15 23:10:00,8878564618,11067407914
2023-07-15 23:10:15,8879449280,11068307245
2023-07-15 23:10:30,8880793435,11069582400
2023-07-15 23:10:45,8881618865,11070413990
2023-07-15 23:11:00,8882764756,11071514386
2023-07-15 23:11:15,8883505737,11072247331
2023-07-15 23:11:30,8884539355,11073256357
2023-07-15 23:11:45,8885172558,11073859552
2023-07-15 23:12:00,8886044335,11074729536
2023-07-15 23:12:15,8886559570,11075267369
2023-07-15 23:12:30,8887311873,11075950468
2023-07-15 23:12:45,8887698000,11076404450
2023-07-15 23:13:00,8888363776,11076980840
2023-07-15 23:13:15,8888638664,11077306481
2023-07-15 23:13:30,8889145120,11077748528
2023-07-15 23:13:45,8889364988,11078003957
2023-07-15 23:14:00,8889664638,11078264015
2023-07-15 23:14:15,8889810276,11078432478
2023-07-15 23:14:30,8889990643,11078586718
2023-07-15 23:14:45,8890022377,11078618812
2023-07-15 23:15:00,8890059311,11078655746
2023-07-15 23:15:15,8890084491,11078680926
2023-07-15 23:15:30,8890121425,11078717860
2023-07-15 23:15:45,8890146591,11078743026
2023-07-15 23:16:00,8890183523,11078779958
2023-07-15 23:16:15,8890208697,11078805132

