"Time","emqx-1","emqx-0"
2023-06-23 16:51:15,8.07,8.03
2023-06-23 16:51:30,8.07,8.03
2023-06-23 16:51:45,8.07,8.03
2023-06-23 16:52:00,8.07,8.03
2023-06-23 16:52:15,8.07,8.03
2023-06-23 16:52:30,8.07,8.03
2023-06-23 16:52:45,8.07,8.03
2023-06-23 16:53:00,8.07,8.03
2023-06-23 16:53:15,8.07,8.03
2023-06-23 16:53:30,8.07,8.03
2023-06-23 16:53:45,8.07,8.03
2023-06-23 16:54:00,8.07,8.03
2023-06-23 16:54:15,8.07,8.03
2023-06-23 16:54:30,8.07,8.03
2023-06-23 16:54:45,8.07,8.04
2023-06-23 16:55:00,8.07,8.04
2023-06-23 16:55:15,8.08,8.04
2023-06-23 16:55:30,8.08,8.05
2023-06-23 16:55:45,8.08,8.05
2023-06-23 16:56:00,8.09,8.05
2023-06-23 16:56:15,8.09,8.06
2023-06-23 16:56:30,8.10,8.07
2023-06-23 16:56:45,8.10,8.07
2023-06-23 16:57:00,8.11,8.08
2023-06-23 16:57:15,8.11,8.09
2023-06-23 16:57:30,8.12,8.09
2023-06-23 16:57:45,8.12,8.10
2023-06-23 16:58:00,8.13,8.11
2023-06-23 16:58:15,8.14,8.12
2023-06-23 16:58:30,8.15,8.12
2023-06-23 16:58:45,8.15,8.14
2023-06-23 16:59:00,8.16,8.14
2023-06-23 16:59:15,8.17,8.15
2023-06-23 16:59:30,8.18,8.16
2023-06-23 16:59:45,8.19,8.17
2023-06-23 17:00:00,8.20,8.18
2023-06-23 17:00:15,8.20,8.20
2023-06-23 17:00:30,8.22,8.20
2023-06-23 17:00:45,8.22,8.22
2023-06-23 17:01:00,8.24,8.22
2023-06-23 17:01:15,8.24,8.24
2023-06-23 17:01:30,8.26,8.25
2023-06-23 17:01:45,8.27,8.26
2023-06-23 17:02:00,8.28,8.27
2023-06-23 17:02:15,8.29,8.29
2023-06-23 17:02:30,8.30,8.30
2023-06-23 17:02:45,8.31,8.31
2023-06-23 17:03:00,8.33,8.32
2023-06-23 17:03:15,8.34,8.34
2023-06-23 17:03:30,8.35,8.35
2023-06-23 17:03:45,8.36,8.36
2023-06-23 17:04:00,8.38,8.37
2023-06-23 17:04:15,8.39,8.39
2023-06-23 17:04:30,8.40,8.40
2023-06-23 17:04:45,8.41,8.42
2023-06-23 17:05:00,8.43,8.43
2023-06-23 17:05:15,8.44,8.45
2023-06-23 17:05:30,8.46,8.45
2023-06-23 17:05:45,8.46,8.47
2023-06-23 17:06:00,8.48,8.48
2023-06-23 17:06:15,8.49,8.50
2023-06-23 17:06:30,8.51,8.51
2023-06-23 17:06:45,8.52,8.53
2023-06-23 17:07:00,8.53,8.54
2023-06-23 17:07:15,8.54,8.55
2023-06-23 17:07:30,8.56,8.56
2023-06-23 17:07:45,8.57,8.58
2023-06-23 17:08:00,8.59,8.59
2023-06-23 17:08:15,8.60,8.61
2023-06-23 17:08:30,8.61,8.62
2023-06-23 17:08:45,8.62,8.63
2023-06-23 17:09:00,8.64,8.64
2023-06-23 17:09:15,8.65,8.66
2023-06-23 17:09:30,8.67,8.67
2023-06-23 17:09:45,8.68,8.69
2023-06-23 17:10:00,8.69,8.70
2023-06-23 17:10:15,8.70,8.72
2023-06-23 17:10:30,8.72,8.72
2023-06-23 17:10:45,8.73,8.74
2023-06-23 17:11:00,8.75,8.75
2023-06-23 17:11:15,8.75,8.77
