"Time","Bytes Sent","Bytes received"
2023-07-15 19:42:30,2334,2861
2023-07-15 19:42:45,535393,540273
2023-07-15 19:43:00,3883932,3893190
2023-07-15 19:43:15,6964656,6977570
2023-07-15 19:43:30,17065545,17084332
2023-07-15 19:43:45,23677766,23699052
2023-07-15 19:44:00,40886067,40907215
2023-07-15 19:44:15,51008767,51031223
2023-07-15 19:44:30,75216002,75236430
2023-07-15 19:44:45,88826537,88844381
2023-07-15 19:45:00,119836470,119850150
2023-07-15 19:45:15,136859532,136869286
2023-07-15 19:45:30,174620354,174619855
2023-07-15 19:45:45,195007146,195001566
2023-07-15 19:46:00,239665369,239648033
2023-07-15 19:46:15,263476824,263450914
2023-07-15 19:46:30,315187710,315148386
2023-07-15 19:46:45,342545971,342496354
2023-07-15 19:47:00,401267285,401199941
2023-07-15 19:47:15,432079194,431998647
2023-07-15 19:47:30,497744352,497641996
2023-07-15 19:47:45,532081294,531963744
2023-07-15 19:48:00,604569795,604428134
2023-07-15 19:48:15,642414540,642257672
2023-07-15 19:48:30,721601579,721414336
2023-07-15 19:48:45,762912511,762707617
2023-07-15 19:49:00,849026150,848790809
2023-07-15 19:49:15,893870519,893613331
2023-07-15 19:49:30,987000865,986708925
2023-07-15 19:49:45,1035371782,1035058155
2023-07-15 19:50:00,1135694958,1135344016
2023-07-15 19:50:15,1187586457,1187210799
2023-07-15 19:50:30,1295238139,1294823092
2023-07-15 19:50:45,1350667703,1350224115
2023-07-15 19:51:00,1465544403,1465058763
2023-07-15 19:51:15,1524585693,1524069526
2023-07-15 19:51:30,1646334715,1645771065
2023-07-15 19:51:45,1708974049,1708380181
2023-07-15 19:52:00,1837827502,1837211304
2023-07-15 19:52:15,1903932899,1903253431
2023-07-15 19:52:30,2039206346,2038664770
2023-07-15 19:52:45,2109013013,2108383096
2023-07-15 19:53:00,2246368360,2250634895
2023-07-15 19:53:15,2309956971,2325533814
2023-07-15 19:53:30,2375643993,2472488182
2023-07-15 19:53:45,2387979334,2548351852
2023-07-15 19:54:00,2405262714,2705017891
2023-07-15 19:55:30,2477187090,3452319498
2023-07-15 19:55:45,2481515670,3535795516
2023-07-15 19:56:00,2492845553,3709381127
2023-07-15 19:56:15,2496625659,3793813238
