"Time","emqx-0"
2023-07-15 19:42:30,22
2023-07-15 19:42:45,276
2023-07-15 19:43:00,714
2023-07-15 19:43:15,1030
2023-07-15 19:43:30,1667
2023-07-15 19:43:45,2042
2023-07-15 19:44:00,2568
2023-07-15 19:44:15,2936
2023-07-15 19:44:30,3585
2023-07-15 19:44:45,3857
2023-07-15 19:45:00,4513
2023-07-15 19:45:15,4827
2023-07-15 19:45:30,5377
2023-07-15 19:45:45,5690
2023-07-15 19:46:00,6379
2023-07-15 19:46:15,6618
2023-07-15 19:46:30,7341
2023-07-15 19:46:45,7624
2023-07-15 19:47:00,8238
2023-07-15 19:47:15,8516
2023-07-15 19:47:30,9248
2023-07-15 19:47:45,9420
2023-07-15 19:48:00,10173
2023-07-15 19:48:15,10401
2023-07-15 19:48:30,11060
2023-07-15 19:48:45,11316
2023-07-15 19:49:00,12047
2023-07-15 19:49:15,12245
2023-07-15 19:49:30,13003
2023-07-15 19:49:45,13257
2023-07-15 19:50:00,13910
2023-07-15 19:50:15,14196
2023-07-15 19:50:30,14924
2023-07-15 19:50:45,15110
2023-07-15 19:51:00,15925
2023-07-15 19:51:15,16150
2023-07-15 19:51:30,16824
2023-07-15 19:51:45,17079
2023-07-15 19:52:00,17804
2023-07-15 19:52:15,17996
2023-07-15 19:52:30,18775
2023-07-15 19:52:45,19016
2023-07-15 19:53:00,19652
2023-07-15 19:53:15,19957
2023-07-15 19:53:30,20625
2023-07-15 19:53:45,20867
2023-07-15 19:54:00,21628
2023-07-15 19:55:30,24243
2023-07-15 19:55:45,24489
2023-07-15 19:56:00,24894
2023-07-15 19:56:15,25150
2023-07-15 19:58:00,28819
2023-07-15 19:58:15,29153
2023-07-15 19:58:45,30356
2023-07-15 19:59:00,31197
2023-07-15 20:00:30,35569
2023-07-15 20:00:45,36228
2023-07-15 20:01:00,36228
2023-07-15 20:01:15,36228
2023-07-15 20:01:30,38044
2023-07-15 20:03:45,38615
2023-07-15 20:04:00,38618
2023-07-15 20:04:15,38618
2023-07-15 20:04:30,38624
2023-07-15 20:05:00,38630
2023-07-15 20:05:15,38630
2023-07-15 20:05:30,38630
2023-07-15 20:05:45,38630
2023-07-15 20:06:00,38630
2023-07-15 20:06:15,38630
2023-07-15 20:06:30,38630
2023-07-15 20:06:45,38630
2023-07-15 20:07:00,38630
2023-07-15 20:07:15,38630
2023-07-15 20:07:30,38630
2023-07-15 20:07:45,38630
2023-07-15 20:08:00,38630
2023-07-15 20:08:15,38630
2023-07-15 20:08:30,38630
2023-07-15 20:08:45,38630
2023-07-15 20:09:00,38630
2023-07-15 20:09:15,38630
2023-07-15 20:09:30,38630
2023-07-15 20:09:45,38630
2023-07-15 20:10:00,38630
2023-07-15 20:10:15,38630
2023-07-15 20:10:30,38630
2023-07-15 20:10:45,38630
2023-07-15 20:11:00,38630
2023-07-15 20:11:15,38630
2023-07-15 20:11:30,38630
2023-07-15 20:11:45,38630
2023-07-15 20:12:00,38630
2023-07-15 20:12:15,38630
2023-07-15 20:12:30,38630
2023-07-15 20:12:45,38630
2023-07-15 20:13:00,38630
2023-07-15 20:13:15,38630
2023-07-15 20:13:30,38630
2023-07-15 20:13:45,38630
2023-07-15 20:14:00,38630
2023-07-15 20:14:15,38630
2023-07-15 20:14:30,38630
2023-07-15 20:14:45,38630
2023-07-15 20:15:00,38630
2023-07-15 20:15:15,38630
2023-07-15 20:15:30,38630
2023-07-15 20:15:45,38630
2023-07-15 20:16:00,38630
2023-07-15 20:16:15,38630
2023-07-15 20:16:30,38630
2023-07-15 20:16:45,38630
2023-07-15 20:17:00,38630
2023-07-15 20:17:15,38630
2023-07-15 20:17:30,38630
2023-07-15 20:17:45,38630
2023-07-15 20:18:00,38630
2023-07-15 20:18:15,38630
2023-07-15 20:18:30,38630
2023-07-15 20:18:45,38630
2023-07-15 20:19:00,38630
2023-07-15 20:19:15,38630
2023-07-15 20:19:30,38630
2023-07-15 20:19:45,38630
2023-07-15 20:20:00,38630
2023-07-15 20:20:15,38630
2023-07-15 20:20:30,38630
2023-07-15 20:20:45,38630
2023-07-15 20:21:00,38630
2023-07-15 20:21:15,38630
2023-07-15 20:21:30,38630
2023-07-15 20:21:45,38630
2023-07-15 20:22:00,38630
2023-07-15 20:22:15,38630
2023-07-15 20:22:30,38630
2023-07-15 20:22:45,38630
2023-07-15 20:23:00,38630
2023-07-15 20:23:15,38630
2023-07-15 20:23:30,38630
2023-07-15 20:23:45,38630
2023-07-15 20:24:00,38630
2023-07-15 20:24:15,38630
2023-07-15 20:24:30,38630
2023-07-15 20:24:45,38630
2023-07-15 20:25:00,38630
2023-07-15 20:25:15,38630
2023-07-15 20:25:30,38630
2023-07-15 20:25:45,38630
2023-07-15 20:26:00,38630
2023-07-15 20:26:15,38630
2023-07-15 20:26:30,38630
2023-07-15 20:26:45,38630
2023-07-15 20:27:00,38630
2023-07-15 20:27:15,38630
2023-07-15 20:27:30,38630
2023-07-15 20:27:45,38630
2023-07-15 20:28:00,38630
2023-07-15 20:28:15,38630

