"Time","emqx-0"
2023-07-17 21:07:00,18954208
2023-07-17 21:07:15,18957288
2023-07-17 21:07:30,18965632
2023-07-17 21:07:45,18973110
2023-07-17 21:08:00,18992574
2023-07-17 21:08:15,19006444
2023-07-17 21:08:30,19039304
2023-07-17 21:08:45,19060961
2023-07-17 21:09:00,19109249
2023-07-17 21:09:15,19138482
2023-07-17 21:09:30,19201792
2023-07-17 21:09:45,19238292
2023-07-17 21:10:00,19316721
2023-07-17 21:10:15,19360136
2023-07-17 21:10:30,19453047
2023-07-17 21:10:45,19503634
2023-07-17 21:11:00,19611857
2023-07-17 21:11:15,19670190
2023-07-17 21:11:30,19793834
2023-07-17 21:11:45,19859821
2023-07-17 21:12:00,19998802
2023-07-17 21:12:15,20072495
2023-07-17 21:12:30,20226332
2023-07-17 21:12:45,20307615
2023-07-17 21:13:00,20476228
2023-07-17 21:13:15,20565332
2023-07-17 21:13:30,20749043
2023-07-17 21:13:45,20845951
2023-07-17 21:14:00,21045096
2023-07-17 21:14:15,21149642
2023-07-17 21:14:30,21363732
2023-07-17 21:14:45,21475823
2023-07-17 21:15:00,21705310
2023-07-17 21:15:15,21825062
2023-07-17 21:15:30,22070147
2023-07-17 21:15:45,22197876
2023-07-17 21:16:00,22459168
2023-07-17 21:16:15,22594909
2023-07-17 21:16:30,22872019
2023-07-17 21:16:45,23015825
2023-07-17 21:17:00,23309025
2023-07-17 21:17:15,23460900
2023-07-17 21:17:30,23769187
2023-07-17 21:17:45,23929111
2023-07-17 21:18:00,24254620
2023-07-17 21:18:15,24422666
2023-07-17 21:18:30,24764295
2023-07-17 21:18:45,24940414
2023-07-17 21:19:00,25296422
2023-07-17 21:19:15,25480753
2023-07-17 21:19:30,25854017
2023-07-17 21:19:45,26046356
2023-07-17 21:20:00,26432363
2023-07-17 21:20:15,26632682
2023-07-17 21:20:30,27028194
2023-07-17 21:20:45,27229739
2023-07-17 21:21:00,27621951
2023-07-17 21:21:15,27807587
2023-07-17 21:21:30,28178257
2023-07-17 21:21:45,28362835
2023-07-17 21:22:00,28709957
2023-07-17 21:22:15,28886459
2023-07-17 21:22:30,29231067
2023-07-17 21:23:00,29761704
2023-07-17 21:23:15,29935110
2023-07-17 21:23:30,30290881
2023-07-17 21:23:45,30472062
2023-07-17 21:24:00,30830736
2023-07-17 21:24:30,31370400
2023-07-17 21:24:45,31556157
2023-07-17 21:25:00,31908890
2023-07-17 21:25:15,32087237
2023-07-17 21:26:00,32968937
2023-07-17 21:26:15,33145871
2023-07-17 21:26:30,33492638
2023-07-17 21:26:45,33663748
2023-07-17 21:27:15,34180198
2023-07-17 21:27:30,34536785
2023-07-17 21:27:45,34720442
2023-07-17 21:28:00,35080447
2023-07-17 21:28:15,35258410
2023-07-17 21:28:30,35603817
2023-07-17 21:28:45,35774829
2023-07-17 21:29:00,36108520
2023-07-17 21:29:15,36277659
2023-07-17 21:29:30,36626645
2023-07-17 21:29:45,36798867
2023-07-17 21:30:00,37132345
2023-07-17 21:30:15,37297485
2023-07-17 21:30:30,37616537
2023-07-17 21:30:45,37774323
2023-07-17 21:31:00,38078392
2023-07-17 21:31:15,38228878
2023-07-17 21:31:30,38518487
2023-07-17 21:31:45,38661282
2023-07-17 21:32:00,38936296
2023-07-17 21:32:15,39071539
2023-07-17 21:32:30,39331238
2023-07-17 21:32:45,39458600
2023-07-17 21:33:00,39703326
2023-07-17 21:33:15,39823028
2023-07-17 21:33:30,40052590
2023-07-17 21:33:45,40164487
2023-07-17 21:34:00,40377834
2023-07-17 21:34:15,40481542
2023-07-17 21:34:30,40679400
2023-07-17 21:34:45,40775464
2023-07-17 21:35:00,40957796
2023-07-17 21:35:15,41045936
2023-07-17 21:35:30,41212733
2023-07-17 21:35:45,41292907
2023-07-17 21:36:00,41443784
2023-07-17 21:36:15,41516015
2023-07-17 21:36:30,41650822
2023-07-17 21:36:45,41715014
2023-07-17 21:37:00,41834279
2023-07-17 21:37:15,41890791
2023-07-17 21:37:30,41994595
2023-07-17 21:37:45,42043302
2023-07-17 21:38:00,42131390
2023-07-17 21:38:15,42172155
2023-07-17 21:38:30,42244417
2023-07-17 21:38:45,42277371
2023-07-17 21:39:00,42334421
2023-07-17 21:39:15,42360158
2023-07-17 21:39:30,42402893
2023-07-17 21:39:45,42421729
2023-07-17 21:40:00,42451870
2023-07-17 21:40:15,42465970
2023-07-17 21:40:30,42490136
2023-07-17 21:40:45,42502803
2023-07-17 21:41:00,42524965
2023-07-17 21:41:15,42536866
2023-07-17 21:41:30,42557807
2023-07-17 21:41:45,42569239
2023-07-17 21:42:00,42589535
2023-07-17 21:42:15,42600770
2023-07-17 21:42:30,42620780
2023-07-17 21:42:45,42631909
2023-07-17 21:43:00,42651830
2023-07-17 21:43:15,42662946
2023-07-17 21:43:30,42682880
2023-07-17 21:43:45,42693995
2023-07-17 21:44:00,42713930
2023-07-17 21:44:15,42725043
2023-07-17 21:44:30,42744980
2023-07-17 21:44:45,42756087
2023-07-17 21:45:00,42776030
2023-07-17 21:45:15,42787134
2023-07-17 21:45:30,42807080
2023-07-17 21:45:45,42818184
2023-07-17 21:46:00,42838130
2023-07-17 21:46:15,42849233
2023-07-17 21:46:30,42869178
2023-07-17 21:46:45,42880279
2023-07-17 21:47:00,42900228
2023-07-17 21:47:15,42911328
2023-07-17 21:47:30,42931278
2023-07-17 21:47:45,42942378
2023-07-17 21:48:00,42962328
2023-07-17 21:48:15,42973424
2023-07-17 21:48:30,42993378
2023-07-17 21:48:45,43004473
2023-07-17 21:49:00,43024425
2023-07-17 21:49:15,43035523
2023-07-17 21:49:30,43055474
2023-07-17 21:49:45,43066571
2023-07-17 21:50:00,43086525
2023-07-17 21:50:15,43097621
2023-07-17 21:50:30,43117575
2023-07-17 21:50:45,43128671
2023-07-17 21:51:00,43148623
2023-07-17 21:51:15,43159720
2023-07-17 21:51:30,43179673
2023-07-17 21:51:45,43190767
2023-07-17 21:52:00,43210723
2023-07-17 21:52:15,43221817
2023-07-17 21:52:30,43241770
2023-07-17 21:52:45,43252866
2023-07-17 21:53:00,43272819
2023-07-17 21:53:15,43283913
2023-07-17 21:53:30,43303869
2023-07-17 21:53:45,43314963
2023-07-17 21:54:00,43334918
2023-07-17 21:54:15,43346011
2023-07-17 21:54:30,43365966
2023-07-17 21:54:45,43377059
2023-07-17 21:55:00,43397012
2023-07-17 21:55:15,43408106
2023-07-17 21:55:30,43428064
2023-07-17 21:55:45,43439156
2023-07-17 21:56:00,43459109
2023-07-17 21:56:15,43470200
2023-07-17 21:56:30,43490157
2023-07-17 21:56:45,43501247
2023-07-17 21:57:00,43521207
2023-07-17 21:57:15,43532295
2023-07-17 21:57:30,43552256
2023-07-17 21:57:45,43563345
2023-07-17 21:58:00,43583305
2023-07-17 21:58:15,43594389
2023-07-17 21:58:30,43614353
2023-07-17 21:58:45,43625439
2023-07-17 21:59:00,43645403
2023-07-17 21:59:15,43656489
2023-07-17 21:59:30,43676451
2023-07-17 21:59:45,43687537
2023-07-17 22:00:00,43707500
2023-07-17 22:00:15,43718587
2023-07-17 22:00:30,43738554
2023-07-17 22:00:45,43749636
2023-07-17 22:01:00,43769598
2023-07-17 22:01:15,43780686
2023-07-17 22:01:30,43800647
2023-07-17 22:01:45,43811733
2023-07-17 22:02:00,43831697
2023-07-17 22:02:15,43842779
2023-07-17 22:02:30,43862746
2023-07-17 22:02:45,43873826
2023-07-17 22:03:00,43893796
2023-07-17 22:03:15,43904871
2023-07-17 22:03:30,43924843
2023-07-17 22:03:45,43935920
2023-07-17 22:04:00,43955892
2023-07-17 22:04:15,43966969
2023-07-17 22:04:30,43986941
2023-07-17 22:04:45,43998019
2023-07-17 22:05:00,44017986
2023-07-17 22:05:15,44029067
2023-07-17 22:05:30,44049033
2023-07-17 22:05:45,44060116
2023-07-17 22:06:00,44080080
2023-07-17 22:06:15,44091166
2023-07-17 22:06:30,44111124
2023-07-17 22:06:45,44122216
2023-07-17 22:07:00,44142173

