"Time","Bytes Sent","Bytes received"
2023-06-26 12:08:45,3670742095,3667413195
2023-06-26 12:09:00,3671806104,3668453326
2023-06-26 12:09:15,3673806121,3670408415
2023-06-26 12:09:30,3674755793,3671336793
2023-06-26 12:09:45,3676629426,3673168437
2023-06-26 12:10:00,3677506748,3674026020
2023-06-26 12:10:15,3679173550,3675655420
2023-06-26 12:10:30,3679993327,3676456843
2023-06-26 12:10:45,3681499583,3677929421
2023-06-26 12:11:00,3682214966,3678628722
2023-06-26 12:11:15,3683602524,3679985198
2023-06-26 12:11:30,3684233649,3680602237
2023-06-26 12:11:45,3685425905,3681767821
2023-06-26 12:12:00,3686003037,3682332087
2023-06-26 12:12:15,3687014825,3683321291
2023-06-26 12:12:30,3687495478,3683791256
2023-06-26 12:12:45,3688391003,3684666992
2023-06-26 12:13:00,3688771541,3685038943
2023-06-26 12:13:15,3689490249,3685741774
2023-06-26 12:13:30,3689819542,3686063720
2023-06-26 12:13:45,3690344165,3686576773
2023-06-26 12:14:00,3690588220,3686815490
2023-06-26 12:14:15,3691005695,3687223821
2023-06-26 12:14:30,3691147436,3687362540
2023-06-26 12:14:45,3691392001,3687601863
2023-06-26 12:15:00,3691477033,3687685159
2023-06-26 12:15:15,3691520268,3687727708
2023-06-26 12:15:30,3691528260,3687735700
2023-06-26 12:15:45,3691540968,3687748408
2023-06-26 12:16:00,3691548960,3687756400
2023-06-26 12:16:15,3691561666,3687769106
2023-06-26 12:16:30,3691569660,3687777100
2023-06-26 12:16:45,3691582366,3687789806
2023-06-26 12:17:00,3691590360,3687797800
2023-06-26 12:17:15,3691603062,3687810502
2023-06-26 12:17:30,3691611056,3687818496
2023-06-26 12:17:45,3691623762,3687831202
2023-06-26 12:18:00,3691631756,3687839196
2023-06-26 12:18:15,3691644468,3687851908
2023-06-26 12:18:30,3691652456,3687859896
2023-06-26 12:18:45,3691665162,3687872602

