"Time","emqx-0"
2023-06-26 11:41:15,0
2023-06-26 11:41:30,0
2023-06-26 11:41:45,0
2023-06-26 11:42:00,0
2023-06-26 11:42:15,10
2023-06-26 11:42:30,10
2023-06-26 11:42:45,21
2023-06-26 11:43:00,23
2023-06-26 11:43:15,3009
2023-06-26 11:43:30,11678
2023-06-26 11:43:45,37353
2023-06-26 11:44:00,58415
2023-06-26 11:44:15,112678
2023-06-26 11:44:30,148796
2023-06-26 11:44:45,231379
2023-06-26 11:45:00,279919
2023-06-26 11:45:15,392541
2023-06-26 11:45:30,454497
2023-06-26 11:45:45,595568
2023-06-26 11:46:00,672178
2023-06-26 11:46:15,840381
2023-06-26 11:46:30,932094
2023-06-26 11:46:45,1127827
2023-06-26 11:47:00,1233651
2023-06-26 11:47:15,1458184
2023-06-26 11:47:30,1578759
2023-06-26 11:47:45,1828724
2023-06-26 11:48:00,1964581
2023-06-26 11:48:15,2242161
2023-06-26 11:48:30,2387985
2023-06-26 11:48:45,2684956
2023-06-26 11:49:00,2835029
2023-06-26 11:49:15,3135502
2023-06-26 11:49:30,3288098
2023-06-26 11:49:45,3593218
2023-06-26 11:50:00,3747998
2023-06-26 11:50:15,4058596
2023-06-26 11:50:30,4215051
2023-06-26 11:50:45,4527520
2023-06-26 11:51:00,4684750
2023-06-26 11:51:15,4997336
2023-06-26 11:51:30,5154840
2023-06-26 11:51:45,5468323
2023-06-26 11:52:00,5625457
2023-06-26 11:52:15,5938271
2023-06-26 11:52:30,6095295
2023-06-26 11:52:45,6406707
2023-06-26 11:53:00,6563016
2023-06-26 11:53:15,6874116
2023-06-26 11:53:30,7030258
2023-06-26 11:53:45,7339895
2023-06-26 11:54:00,7495519
2023-06-26 11:54:15,7804867
2023-06-26 11:54:30,7959811
2023-06-26 11:54:45,8267738
2023-06-26 11:55:00,8422582
2023-06-26 11:55:15,8729950
2023-06-26 11:55:30,8883873
2023-06-26 11:55:45,9190225
2023-06-26 11:56:00,9344257
2023-06-26 11:56:15,9649559
2023-06-26 11:56:30,9802781
2023-06-26 11:56:45,10107494
2023-06-26 11:57:00,10260590
2023-06-26 11:57:15,10564071
2023-06-26 11:57:30,10716362
2023-06-26 11:57:45,11019456
2023-06-26 11:58:00,11171674
2023-06-26 11:58:15,11473234
2023-06-26 11:58:30,11624787
2023-06-26 11:58:45,11926299
2023-06-26 11:59:00,12077203
2023-06-26 11:59:15,12377180
2023-06-26 11:59:30,12527807
2023-06-26 11:59:45,12827150
2023-06-26 12:00:00,12976682
2023-06-26 12:00:15,13266039
2023-06-26 12:00:30,13406267
2023-06-26 12:00:45,13673924
2023-06-26 12:01:00,13801922
2023-06-26 12:01:15,14046591
2023-06-26 12:01:30,14162547
2023-06-26 12:01:45,14383978
2023-06-26 12:02:00,14489257
2023-06-26 12:02:15,14686949
2023-06-26 12:02:30,14781338
2023-06-26 12:02:45,14955017
2023-06-26 12:03:00,15038796
2023-06-26 12:03:15,15189041
2023-06-26 12:03:30,15261038
2023-06-26 12:03:45,15388317
2023-06-26 12:04:00,15448361
2023-06-26 12:04:15,15553409
2023-06-26 12:04:30,15601466
2023-06-26 12:04:45,15684413
2023-06-26 12:05:00,15721297
2023-06-26 12:05:15,15788636
2023-06-26 12:05:30,15819340
2023-06-26 12:05:45,15878987
2023-06-26 12:06:00,15909605
2023-06-26 12:06:15,15969284
2023-06-26 12:06:30,15999881
2023-06-26 12:06:45,16059594
2023-06-26 12:07:00,16090223
2023-06-26 12:07:15,16149898
2023-06-26 12:07:30,16180452
2023-06-26 12:07:45,16240132
2023-06-26 12:08:00,16270748
2023-06-26 12:08:15,16330012
2023-06-26 12:08:30,16359173
2023-06-26 12:08:45,16413728
2023-06-26 12:09:00,16441599
2023-06-26 12:09:15,16492884
2023-06-26 12:09:30,16518171
2023-06-26 12:09:45,16566602
2023-06-26 12:10:00,16590249
2023-06-26 12:10:15,16634007
2023-06-26 12:10:30,16656355
2023-06-26 12:10:45,16696475
2023-06-26 12:11:00,16716465
2023-06-26 12:11:15,16753903
2023-06-26 12:11:30,16771983
2023-06-26 12:11:45,16805011
2023-06-26 12:12:00,16821872
2023-06-26 12:12:15,16850811
2023-06-26 12:12:30,16865494
2023-06-26 12:12:45,16891802
2023-06-26 12:13:00,16904212
2023-06-26 12:13:15,16926527
2023-06-26 12:13:30,16937784
2023-06-26 12:13:45,16955704
2023-06-26 12:14:00,16965037
2023-06-26 12:14:15,16980533
2023-06-26 12:14:30,16987554
2023-06-26 12:14:45,16999151
2023-06-26 12:15:00,17004882
2023-06-26 12:15:15,17011922
2023-06-26 12:15:30,17015918
2023-06-26 12:15:45,17022272
2023-06-26 12:16:00,17026268
2023-06-26 12:16:15,17032621
2023-06-26 12:16:30,17036618
2023-06-26 12:16:45,17042971
2023-06-26 12:17:00,17046968
2023-06-26 12:17:15,17053319
2023-06-26 12:17:30,17057316
2023-06-26 12:17:45,17063669
2023-06-26 12:18:00,17067666
2023-06-26 12:18:15,17074022
2023-06-26 12:18:30,17078016
2023-06-26 12:18:45,17084369

