"Time","emqx-0"
2023-06-27 20:34:45,10
2023-06-27 20:35:00,10
2023-06-27 20:35:15,21
2023-06-27 20:35:30,23
2023-06-27 20:35:45,3638
2023-06-27 20:36:00,12380
2023-06-27 20:36:15,38140
2023-06-27 20:36:30,59291
2023-06-27 20:36:45,113642
2023-06-27 20:37:00,149657
2023-06-27 20:37:15,232253
2023-06-27 20:37:30,281204
2023-06-27 20:37:45,393985
2023-06-27 20:38:00,456031
2023-06-27 20:38:15,597240
2023-06-27 20:38:30,673964
2023-06-27 20:38:45,842619
2023-06-27 20:39:00,934413
2023-06-27 20:39:15,1130554
2023-06-27 20:39:30,1236576
2023-06-27 20:39:45,1461493
2023-06-27 20:40:00,1582349
2023-06-27 20:40:15,1833333
2023-06-27 20:40:30,1969712
2023-06-27 20:40:45,2249868
2023-06-27 20:41:00,2399192
2023-06-27 20:41:15,2709609
2023-06-27 20:41:30,2872025
2023-06-27 20:41:45,3210494
2023-06-27 20:42:00,3386716
2023-06-27 20:42:15,3753317
2023-06-27 20:42:30,3943424
2023-06-27 20:42:45,4338113
2023-06-27 20:43:00,4542392
2023-06-27 20:43:15,4962682
2023-06-27 20:43:30,5179287
2023-06-27 20:43:45,5614345
2023-06-27 20:44:00,5837254
2023-06-27 20:44:15,6283168
2023-06-27 20:44:30,6506837
2023-06-27 20:44:45,6955694
2023-06-27 20:45:00,7182596
2023-06-27 20:45:15,7634411
2023-06-27 20:45:30,7862336
2023-06-27 20:45:45,8319660
2023-06-27 20:46:00,8549318
2023-06-27 20:46:15,9009245
2023-06-27 20:46:30,9241108
2023-06-27 20:46:45,9704485
2023-06-27 20:47:00,9936476
2023-06-27 20:47:15,10398643
2023-06-27 20:47:30,10630560
2023-06-27 20:47:45,11093851
2023-06-27 20:48:00,11325394
2023-06-27 20:48:15,11787596
2023-06-27 20:48:30,12019800
2023-06-27 20:48:45,12482622
2023-06-27 20:49:00,12714210
2023-06-27 20:49:15,13176463
2023-06-27 20:49:30,13408293
2023-06-27 20:49:45,13869209
2023-06-27 20:50:00,14100390
2023-06-27 20:50:15,14560637
2023-06-27 20:50:30,14791385
2023-06-27 20:50:45,15250238
2023-06-27 20:51:00,15480499
2023-06-27 20:51:15,15939038
2023-06-27 20:51:30,16168613
2023-06-27 20:51:45,16626134
2023-06-27 20:52:00,16855636
2023-06-27 20:52:15,17312441
2023-06-27 20:52:30,17540791
2023-06-27 20:52:45,17987190
2023-06-27 20:53:00,18206248
2023-06-27 20:53:15,18630341
2023-06-27 20:53:30,18836467
2023-06-27 20:53:45,19237131
2023-06-27 20:54:00,19431096
2023-06-27 20:54:15,19807241
2023-06-27 20:54:30,19989159
2023-06-27 20:54:45,20341330
2023-06-27 20:55:00,20512360
2023-06-27 20:55:15,20838703
2023-06-27 20:55:30,20998433
2023-06-27 20:55:45,21300739
2023-06-27 20:56:00,21448181
2023-06-27 20:56:15,21726059
2023-06-27 20:56:30,21861164
2023-06-27 20:56:45,22115999
2023-06-27 20:57:00,22238168
2023-06-27 20:57:15,22469597
2023-06-27 20:57:30,22579560
2023-06-27 20:57:45,22788577
2023-06-27 20:58:00,22886459
2023-06-27 20:58:15,23072303
2023-06-27 20:58:30,23159219
2023-06-27 20:58:45,23321536
2023-06-27 20:59:00,23398174
2023-06-27 20:59:15,23536839
2023-06-27 20:59:30,23602731
2023-06-27 20:59:45,23717720
2023-06-27 21:00:00,23773140
2023-06-27 21:00:15,23873187
2023-06-27 21:00:30,23922762
2023-06-27 21:00:45,24015559
2023-06-27 21:01:00,24059580
2023-06-27 21:01:15,24144237
2023-06-27 21:01:30,24187049
2023-06-27 21:01:45,24268152
2023-06-27 21:02:00,24308464
2023-06-27 21:02:15,24386818
2023-06-27 21:02:30,24425313
2023-06-27 21:02:45,24499196
2023-06-27 21:03:00,24536525
2023-06-27 21:03:15,24606668
2023-06-27 21:03:30,24641616
2023-06-27 21:03:45,24709326
2023-06-27 21:04:00,24742367
2023-06-27 21:04:15,24805587
2023-06-27 21:04:30,24837432
2023-06-27 21:04:45,24896621
2023-06-27 21:05:00,24926240
2023-06-27 21:05:15,24982850
2023-06-27 21:05:30,25010303
2023-06-27 21:05:45,25062825
2023-06-27 21:06:00,25088996
2023-06-27 21:06:15,25137077
2023-06-27 21:06:30,25161331
2023-06-27 21:06:45,25206864
2023-06-27 21:07:00,25228713
2023-06-27 21:07:15,25270563
2023-06-27 21:07:30,25291207
2023-06-27 21:07:45,25328460
2023-06-27 21:08:00,25347369
2023-06-27 21:08:15,25381773
2023-06-27 21:08:30,25398144
2023-06-27 21:08:45,25429208
2023-06-27 21:09:00,25444325
2023-06-27 21:09:15,25470683
2023-06-27 21:09:30,25484266
2023-06-27 21:09:45,25507738
2023-06-27 21:10:00,25518747
2023-06-27 21:10:15,25538976
2023-06-27 21:10:30,25548536
2023-06-27 21:10:45,25564044
2023-06-27 21:11:00,25572277
2023-06-27 21:11:15,25584757
2023-06-27 21:11:30,25590383

