"Time","emqx-0"
2023-06-27 20:34:45,5
2023-06-27 20:35:00,5
2023-06-27 20:35:15,8
2023-06-27 20:35:30,9
2023-06-27 20:35:45,234
2023-06-27 20:36:00,477
2023-06-27 20:36:15,975
2023-06-27 20:36:30,1352
2023-06-27 20:36:45,2022
2023-06-27 20:37:00,2361
2023-06-27 20:37:15,2957
2023-06-27 20:37:30,3379
2023-06-27 20:37:45,3902
2023-06-27 20:38:00,4293
2023-06-27 20:38:15,4943
2023-06-27 20:38:30,5266
2023-06-27 20:38:45,5895
2023-06-27 20:39:00,6290
2023-06-27 20:39:15,6837
2023-06-27 20:39:30,7234
2023-06-27 20:39:45,7895
2023-06-27 20:40:00,8201
2023-06-27 20:40:15,8869
2023-06-27 20:40:30,9243
2023-06-27 20:40:45,9795
2023-06-27 20:41:00,10179
2023-06-27 20:41:15,10832
2023-06-27 20:41:30,11128
2023-06-27 20:41:45,11800
2023-06-27 20:42:00,12123
2023-06-27 20:42:15,12691
2023-06-27 20:42:30,13050
2023-06-27 20:42:45,13686
2023-06-27 20:43:00,13986
2023-06-27 20:43:15,14488
2023-06-27 20:43:30,14638
2023-06-27 20:43:45,14713
2023-06-27 20:44:00,14799
2023-06-27 20:44:15,14870
2023-06-27 20:44:30,14884
2023-06-27 20:44:45,15053
2023-06-27 20:45:00,15082
2023-06-27 20:45:15,15148
2023-06-27 20:45:30,15230
2023-06-27 20:45:45,15293
2023-06-27 20:46:00,15320
2023-06-27 20:46:15,15480
2023-06-27 20:46:30,15495
2023-06-27 20:46:45,15504
2023-06-27 20:47:00,15504
2023-06-27 20:47:15,15505
2023-06-27 20:47:30,15511
2023-06-27 20:47:45,15515
2023-06-27 20:48:00,15515
2023-06-27 20:48:15,15518
2023-06-27 20:48:30,15525
2023-06-27 20:48:45,15525
2023-06-27 20:49:00,15525
2023-06-27 20:49:15,15525
2023-06-27 20:49:30,15525
2023-06-27 20:49:45,15525
2023-06-27 20:50:00,15525
2023-06-27 20:50:15,15525
2023-06-27 20:50:30,15525
2023-06-27 20:50:45,15525
2023-06-27 20:51:00,15525
2023-06-27 20:51:15,15525
2023-06-27 20:51:30,15525
2023-06-27 20:51:45,15525
2023-06-27 20:52:00,15525
2023-06-27 20:52:15,15525
2023-06-27 20:52:30,15525
2023-06-27 20:52:45,15525
2023-06-27 20:53:00,15525
2023-06-27 20:53:15,15525
2023-06-27 20:53:30,15525
2023-06-27 20:53:45,15525
2023-06-27 20:54:00,15525
2023-06-27 20:54:15,15525
2023-06-27 20:54:30,15525
2023-06-27 20:54:45,15525
2023-06-27 20:55:00,15525
2023-06-27 20:55:15,15525
2023-06-27 20:55:30,15525
2023-06-27 20:55:45,15525
2023-06-27 20:56:00,15525
2023-06-27 20:56:15,15525
2023-06-27 20:56:30,15525
2023-06-27 20:56:45,15525
2023-06-27 20:57:00,15525
2023-06-27 20:57:15,15525
2023-06-27 20:57:30,15525
2023-06-27 20:57:45,15525
2023-06-27 20:58:00,15525
2023-06-27 20:58:15,15525
2023-06-27 20:58:30,15525
2023-06-27 20:58:45,15525
2023-06-27 20:59:00,15525
2023-06-27 20:59:15,15525
2023-06-27 20:59:30,15525
2023-06-27 20:59:45,15525
2023-06-27 21:00:00,15525
2023-06-27 21:00:15,15525
2023-06-27 21:00:30,15525
2023-06-27 21:00:45,15525
2023-06-27 21:01:00,15525
2023-06-27 21:01:15,15525
2023-06-27 21:01:30,15525
2023-06-27 21:01:45,15525
2023-06-27 21:02:00,15525
2023-06-27 21:02:15,15525
2023-06-27 21:02:30,15525
2023-06-27 21:02:45,15525
2023-06-27 21:03:00,15525
2023-06-27 21:03:15,15525
2023-06-27 21:03:30,15525
2023-06-27 21:03:45,15525
2023-06-27 21:04:00,15525
2023-06-27 21:04:15,15525
2023-06-27 21:04:30,15525
2023-06-27 21:04:45,15525
2023-06-27 21:05:00,15525
2023-06-27 21:05:15,15525
2023-06-27 21:05:30,15525
2023-06-27 21:05:45,15525
2023-06-27 21:06:00,15525
2023-06-27 21:06:15,15525
2023-06-27 21:06:30,15525
2023-06-27 21:06:45,15525
2023-06-27 21:07:00,15525
2023-06-27 21:07:15,15525
2023-06-27 21:07:30,15525
2023-06-27 21:07:45,15525
2023-06-27 21:08:00,15525
2023-06-27 21:08:15,15525
2023-06-27 21:08:30,15525
2023-06-27 21:08:45,15525
2023-06-27 21:09:00,15525
2023-06-27 21:09:15,15525
2023-06-27 21:09:30,15525
2023-06-27 21:09:45,15525
2023-06-27 21:10:00,15525
2023-06-27 21:10:15,15525
2023-06-27 21:10:30,15525
2023-06-27 21:10:45,15525
2023-06-27 21:11:00,15525
2023-06-27 21:11:15,15525
2023-06-27 21:11:30,15525

