"Time","emqx-0","emqx-1","emqx-3","emqx-2"
2023-06-26 18:29:00,0,0,0,0
2023-06-26 18:29:15,0,0,0,0
2023-06-26 18:29:30,0,0,0,0
2023-06-26 18:29:45,0,0,0,0
2023-06-26 18:30:00,0,0,0,0
2023-06-26 18:30:15,1,1,0,3
2023-06-26 18:30:30,1,1,0,3
2023-06-26 18:30:45,1,2,0,6
2023-06-26 18:31:00,1,2,0,6
2023-06-26 18:31:15,34,78,43,77
2023-06-26 18:31:30,143,140,154,144
2023-06-26 18:31:45,212,276,207,285
2023-06-26 18:32:00,389,379,382,370
2023-06-26 18:32:15,488,540,479,510
2023-06-26 18:32:30,625,616,631,602
2023-06-26 18:32:45,716,757,726,762
2023-06-26 18:33:00,884,866,890,873
2023-06-26 18:33:15,952,1012,959,1011
2023-06-26 18:33:30,1115,1112,1131,1097
2023-06-26 18:33:45,1204,1264,1222,1263
2023-06-26 18:34:00,1347,1328,1378,1350
2023-06-26 18:34:15,1434,1505,1460,1531
2023-06-26 18:34:30,1601,1584,1622,1614
2023-06-26 18:34:45,1680,1729,1694,1763
2023-06-26 18:35:00,1838,1824,1851,1856
2023-06-26 18:35:15,1940,1996,1943,2011
2023-06-26 18:35:30,2074,2070,2081,2076
2023-06-26 18:35:45,2179,2263,2171,2286
2023-06-26 18:36:00,2308,2324,2300,2383
2023-06-26 18:36:15,2357,2418,2358,2485
2023-06-26 18:36:30,2434,2458,2433,2534
2023-06-26 18:36:45,2441,2472,2440,2565
2023-06-26 18:37:00,2452,2485,2460,2568
2023-06-26 18:37:15,2480,2525,2475,2606
2023-06-26 18:37:30,2494,2529,2488,2613
2023-06-26 18:37:45,2507,2559,2494,2633
2023-06-26 18:38:00,2544,2578,2542,2649
2023-06-26 18:38:15,2544,2586,2542,2658
2023-06-26 18:38:30,2545,2590,2544,2660
2023-06-26 18:38:45,2545,2591,2544,2660
2023-06-26 18:39:00,2545,2591,2544,2660
2023-06-26 18:39:15,2545,2594,2544,2660
2023-06-26 18:39:30,2545,2595,2548,2662
2023-06-26 18:39:45,2545,2595,2548,2662
2023-06-26 18:40:00,2545,2595,2548,2662
2023-06-26 18:40:15,2545,2595,2548,2662
2023-06-26 18:40:30,2545,2595,2548,2662
2023-06-26 18:40:45,2545,2595,2548,2662
2023-06-26 18:41:00,2545,2595,2548,2662
2023-06-26 18:41:15,2545,2595,2548,2662
2023-06-26 18:41:30,2545,2595,2548,2662
2023-06-26 18:41:45,2545,2595,2548,2662
2023-06-26 18:42:00,2545,2595,2548,2662
2023-06-26 18:42:15,2545,2595,2548,2662
2023-06-26 18:42:30,2545,2595,2548,2662
2023-06-26 18:42:45,2545,2595,2548,2662
2023-06-26 18:43:00,2545,2595,2548,2662
2023-06-26 18:43:15,2545,2595,2548,2662
2023-06-26 18:43:30,2545,2595,2548,2662
2023-06-26 18:43:45,2545,2595,2548,2662
2023-06-26 18:44:00,2545,2595,2548,2662
2023-06-26 18:44:15,2545,2595,2548,2662
2023-06-26 18:44:30,2545,2595,2548,2662
2023-06-26 18:44:45,2545,2595,2548,2662
2023-06-26 18:45:00,2545,2595,2548,2662
2023-06-26 18:45:15,2545,2595,2548,2662
2023-06-26 18:45:30,2545,2595,2548,2662
2023-06-26 18:45:45,2545,2595,2548,2662
2023-06-26 18:46:00,2545,2595,2548,2662
2023-06-26 18:46:15,2545,2595,2548,2662
2023-06-26 18:46:30,2545,2595,2548,2662
2023-06-26 18:46:45,2545,2595,2548,2662
2023-06-26 18:47:00,2545,2595,2548,2662
2023-06-26 18:47:15,2545,2595,2548,2662
2023-06-26 18:47:30,2545,2595,2548,2662
2023-06-26 18:47:45,2545,2595,2548,2662
2023-06-26 18:48:00,2545,2595,2548,2662
2023-06-26 18:48:15,2545,2595,2548,2662
2023-06-26 18:48:30,2545,2595,2548,2662
2023-06-26 18:48:45,2545,2595,2548,2662
2023-06-26 18:49:00,2545,2595,2548,2662
2023-06-26 18:49:15,2545,2595,2548,2662
2023-06-26 18:49:30,2545,2595,2548,2662
2023-06-26 18:49:45,2545,2595,2548,2662
2023-06-26 18:50:00,2545,2595,2548,2662
2023-06-26 18:50:15,2545,2595,2548,2662
2023-06-26 18:50:30,2545,2595,2548,2662
2023-06-26 18:50:45,2545,2595,2548,2662
2023-06-26 18:51:00,2545,2595,2548,2662
2023-06-26 18:51:15,2545,2595,2548,2662
2023-06-26 18:51:30,2545,2595,2548,2662
2023-06-26 18:51:45,2545,2595,2548,2662
2023-06-26 18:52:00,2545,2595,2548,2662
2023-06-26 18:52:15,2545,2595,2548,2662
2023-06-26 18:52:30,2545,2595,2548,2662
2023-06-26 18:52:45,2545,2595,2548,2662
2023-06-26 18:53:00,2545,2595,2548,2662
2023-06-26 18:53:15,2545,2595,2548,2662
2023-06-26 18:53:30,2545,2595,2548,2662
2023-06-26 18:53:45,2545,2595,2548,2662
2023-06-26 18:54:00,2545,2595,2548,2662
2023-06-26 18:54:15,2545,2595,2548,2662
2023-06-26 18:54:30,2545,2595,2548,2662
2023-06-26 18:54:45,2545,2595,2548,2662
2023-06-26 18:55:00,2545,2595,2548,2662
2023-06-26 18:55:15,2545,2595,2548,2662
2023-06-26 18:55:30,2545,2595,2548,2662
2023-06-26 18:55:45,2545,2595,2548,2662
2023-06-26 18:56:00,2545,2595,2548,2662
2023-06-26 18:56:15,2545,2595,2548,2662
2023-06-26 18:56:30,2545,2595,2548,2662
2023-06-26 18:56:45,2545,2595,2548,2662
2023-06-26 18:57:00,2545,2595,2548,2662
2023-06-26 18:57:15,2545,2595,2548,2662
2023-06-26 18:57:30,2545,2595,2548,2662
2023-06-26 18:57:45,2545,2595,2548,2662
2023-06-26 18:58:00,2545,2595,2548,2662
2023-06-26 18:58:15,2545,2595,2548,2662
2023-06-26 18:58:30,2545,2595,2548,2662
2023-06-26 18:58:45,2545,2595,2548,2662
2023-06-26 18:59:00,2545,2595,2548,2662
2023-06-26 18:59:15,2545,2595,2548,2662
2023-06-26 18:59:30,2545,2595,2548,2662
2023-06-26 18:59:45,2545,2595,2548,2662
2023-06-26 19:00:00,2545,2595,2548,2662
2023-06-26 19:00:15,2545,2595,2548,2662
2023-06-26 19:00:30,2545,2595,2548,2662
2023-06-26 19:00:45,2545,2595,2548,2662
2023-06-26 19:01:00,2545,2595,2548,2662
2023-06-26 19:01:15,2545,2595,2548,2662
2023-06-26 19:01:30,2545,2595,2548,2662
2023-06-26 19:01:45,2545,2595,2548,2662
2023-06-26 19:02:00,2545,2595,2548,2662
2023-06-26 19:02:15,2545,2595,2548,2662
2023-06-26 19:02:30,2545,2595,2548,2662
2023-06-26 19:02:45,2545,2595,2548,2662
2023-06-26 19:03:00,2545,2595,2548,2662

