"Time","emqx-1","emqx-2","emqx-0"
2023-06-22 17:50:45,32.5,29.6,28.1
2023-06-22 17:51:00,32.6,29.7,28.3
2023-06-22 17:51:15,32.7,29.8,28.3
2023-06-22 17:51:30,32.7,29.9,28.4
2023-06-22 17:51:45,32.8,30.0,28.5
2023-06-22 17:52:00,32.9,30.0,28.5
2023-06-22 17:52:15,33.0,30.1,28.6
2023-06-22 17:52:30,33.0,30.2,28.7
2023-06-22 17:52:45,33.1,30.3,28.7
2023-06-22 17:53:00,33.1,30.3,28.8
2023-06-22 17:53:15,33.2,30.4,28.8
2023-06-22 17:53:30,33.3,30.5,28.9
2023-06-22 17:53:45,33.3,30.6,29.0
2023-06-22 17:54:00,33.4,30.6,29.0
2023-06-22 17:54:15,33.4,30.7,29.1
2023-06-22 17:54:30,33.4,30.7,29.2
2023-06-22 17:54:45,33.5,30.8,29.2
2023-06-22 17:55:00,33.5,30.8,29.2
2023-06-22 17:55:15,33.6,30.9,29.3
2023-06-22 17:55:30,33.6,30.9,29.3
2023-06-22 17:55:45,33.6,31.0,29.4
2023-06-22 17:56:00,33.7,31.0,29.4
2023-06-22 17:56:15,33.7,31.0,29.4
2023-06-22 17:56:30,33.7,31.1,29.5
2023-06-22 17:56:45,33.7,31.1,29.5
2023-06-22 17:57:00,33.7,31.1,29.5
2023-06-22 17:57:15,33.8,31.1,29.5
2023-06-22 17:57:30,33.8,31.1,29.6
2023-06-22 17:57:45,33.8,31.2,29.6
2023-06-22 17:58:00,33.8,31.2,29.6
2023-06-22 17:58:15,33.8,31.2,29.6
2023-06-22 17:58:30,33.8,31.2,29.6
2023-06-22 17:58:45,33.8,31.2,29.6
2023-06-22 17:59:00,33.8,31.2,29.6
2023-06-22 17:59:15,33.7,31.2,29.6
2023-06-22 17:59:30,33.7,31.2,29.6
2023-06-22 17:59:45,33.7,31.2,29.6
2023-06-22 18:00:00,33.7,31.2,29.6
2023-06-22 18:00:15,33.7,31.2,29.5
2023-06-22 18:00:30,33.7,31.2,29.5
2023-06-22 18:00:45,33.7,31.2,29.5
2023-06-22 18:01:00,33.7,31.2,29.5
2023-06-22 18:01:15,33.6,31.2,29.5
2023-06-22 18:01:30,33.6,31.2,29.5
2023-06-22 18:01:45,33.6,31.2,29.5
2023-06-22 18:02:00,33.6,31.2,29.5
2023-06-22 18:02:15,33.6,31.2,29.5
2023-06-22 18:02:30,33.5,31.1,29.5
2023-06-22 18:02:45,33.5,31.1,29.4
2023-06-22 18:03:00,33.5,31.1,29.4
2023-06-22 18:03:15,33.5,31.1,29.4
2023-06-22 18:03:30,33.5,31.1,29.4
2023-06-22 18:03:45,33.4,31.1,29.4
2023-06-22 18:04:00,33.4,31.1,29.4
2023-06-22 18:04:15,33.4,31.1,29.4
2023-06-22 18:04:30,33.4,31.1,29.4
2023-06-22 18:04:45,33.3,31.1,29.3
2023-06-22 18:05:00,33.3,31.1,29.3
2023-06-22 18:05:15,33.3,31.0,29.3
2023-06-22 18:05:30,33.3,31.0,29.3
2023-06-22 18:05:45,33.2,31.0,29.3
2023-06-22 18:06:00,33.2,31.0,29.2
2023-06-22 18:06:15,33.2,31.0,29.2
2023-06-22 18:06:30,33.2,31.0,29.2
2023-06-22 18:06:45,33.1,30.9,29.2
2023-06-22 18:07:00,33.1,30.9,29.2
2023-06-22 18:07:15,33.1,30.9,29.1
2023-06-22 18:07:30,33.1,30.9,29.1
2023-06-22 18:07:45,33.0,30.9,29.1
2023-06-22 18:08:00,33.0,30.9,29.1
2023-06-22 18:08:15,33.0,30.8,29.1
2023-06-22 18:08:30,32.9,30.8,29.0
2023-06-22 18:08:45,32.9,30.8,29.0
2023-06-22 18:09:00,32.9,30.8,29.0
2023-06-22 18:09:15,32.8,30.8,29.0
2023-06-22 18:09:30,32.8,30.7,28.9
2023-06-22 18:09:45,32.8,30.7,28.9
2023-06-22 18:10:00,32.7,30.7,28.9
2023-06-22 18:10:15,32.7,30.6,28.9
2023-06-22 18:10:30,32.7,30.6,28.8

