"Time","emqx-0"
2023-06-23 20:16:30,0
2023-06-23 20:16:45,0
2023-06-23 20:17:00,0
2023-06-23 20:17:15,0
2023-06-23 20:17:30,0
2023-06-23 20:17:45,0
2023-06-23 20:18:00,0
2023-06-23 20:18:15,0
2023-06-23 20:18:30,0
2023-06-23 20:18:45,5
2023-06-23 20:19:00,5
2023-06-23 20:19:15,7
2023-06-23 20:19:30,9
2023-06-23 20:19:45,30
2023-06-23 20:20:00,526
2023-06-23 20:20:15,714
2023-06-23 20:20:30,1413
2023-06-23 20:20:45,1674
2023-06-23 20:21:00,2377
2023-06-23 20:21:15,2583
2023-06-23 20:21:30,3345
2023-06-23 20:21:45,3565
2023-06-23 20:22:00,4214
2023-06-23 20:22:15,4529
2023-06-23 20:22:30,5112
2023-06-23 20:22:45,5396
2023-06-23 20:23:00,6100
2023-06-23 20:23:15,6376
2023-06-23 20:23:30,7005
2023-06-23 20:23:45,7353
2023-06-23 20:24:00,7954
2023-06-23 20:24:15,8245
2023-06-23 20:24:30,8970
2023-06-23 20:24:45,9266
2023-06-23 20:25:00,9884
2023-06-23 20:25:15,10240
2023-06-23 20:25:30,10866
2023-06-23 20:25:45,11155
2023-06-23 20:26:00,11874
2023-06-23 20:26:15,12169
2023-06-23 20:26:30,12805
2023-06-23 20:26:45,13130
2023-06-23 20:27:00,13784
2023-06-23 20:27:15,14061
2023-06-23 20:27:30,14823
2023-06-23 20:27:45,15066
2023-06-23 20:28:00,15732
2023-06-23 20:28:15,16042
2023-06-23 20:28:30,16672
2023-06-23 20:28:45,16954
2023-06-23 20:29:00,17696
2023-06-23 20:29:15,17947
2023-06-23 20:29:30,18594
2023-06-23 20:29:45,18922
2023-06-23 20:30:00,19297
2023-06-23 20:30:15,19421
2023-06-23 20:30:30,19591
2023-06-23 20:30:45,19591
2023-06-23 20:31:00,19705
2023-06-23 20:31:15,19789
2023-06-23 20:33:00,20330
2023-06-23 20:33:15,20415
2023-06-23 20:33:30,20549
2023-06-23 20:33:45,20559
2023-06-23 20:34:45,20830
2023-06-23 20:35:00,20879
2023-06-23 20:35:15,20885
2023-06-23 20:35:30,20913
2023-06-23 20:35:45,20913
2023-06-23 20:37:00,21010
2023-06-23 20:37:15,21034
2023-06-23 20:37:30,21048
2023-06-23 20:37:45,21048
2023-06-23 20:39:00,21058
2023-06-23 20:39:15,21058
2023-06-23 20:39:30,21058
2023-06-23 20:39:45,21058
2023-06-23 20:40:00,21058
2023-06-23 20:40:15,21058
2023-06-23 20:40:30,21058
2023-06-23 20:40:45,21058
2023-06-23 20:41:00,21058
2023-06-23 20:41:15,21058
2023-06-23 20:41:30,21058
2023-06-23 20:41:45,21058
2023-06-23 20:42:00,21058
2023-06-23 20:42:15,21058
2023-06-23 20:42:30,21058
2023-06-23 20:42:45,21058
2023-06-23 20:43:00,21058
2023-06-23 20:43:15,21058
2023-06-23 20:43:30,21058
2023-06-23 20:43:45,21058
2023-06-23 20:44:00,21058
2023-06-23 20:44:15,21058
2023-06-23 20:44:30,21058
2023-06-23 20:44:45,21058
2023-06-23 20:45:00,21058
2023-06-23 20:45:15,21058
2023-06-23 20:45:30,21058
2023-06-23 20:45:45,21058
2023-06-23 20:46:00,21058
2023-06-23 20:46:15,21058
2023-06-23 20:46:30,21058
2023-06-23 20:46:45,21058
2023-06-23 20:47:00,21058
2023-06-23 20:47:15,21058
2023-06-23 20:47:30,21058
2023-06-23 20:47:45,21058
2023-06-23 20:48:00,21058
2023-06-23 20:48:15,21058
2023-06-23 20:48:30,21058
2023-06-23 20:48:45,21058
2023-06-23 20:49:00,21058
2023-06-23 20:49:15,21058
2023-06-23 20:49:30,21058
2023-06-23 20:49:45,21058
2023-06-23 20:50:00,21058
2023-06-23 20:50:15,21058
2023-06-23 20:50:30,21058
2023-06-23 20:50:45,21058
2023-06-23 20:51:00,21058
2023-06-23 20:51:15,21058
2023-06-23 20:51:30,21058
2023-06-23 20:51:45,21058
2023-06-23 20:52:00,21058
2023-06-23 20:52:15,21058
2023-06-23 20:52:30,21058
2023-06-23 20:52:45,21058
2023-06-23 20:53:00,21058
2023-06-23 20:53:15,21058
2023-06-23 20:53:30,21058
2023-06-23 20:53:45,21058
2023-06-23 20:54:00,21058
2023-06-23 20:54:15,21058
2023-06-23 20:54:30,21058
2023-06-23 20:54:45,21058
2023-06-23 20:55:00,21058
2023-06-23 20:55:15,21058
2023-06-23 20:55:30,21058
2023-06-23 20:55:45,21058
2023-06-23 20:56:00,21058
2023-06-23 20:56:15,21058
2023-06-23 20:56:30,21058
2023-06-23 20:56:45,21058
2023-06-23 20:57:00,21058
2023-06-23 20:57:15,21058
2023-06-23 20:57:30,21058
2023-06-23 20:57:45,21058
2023-06-23 20:58:00,21058
2023-06-23 20:58:15,21058
2023-06-23 20:58:30,21058
2023-06-23 20:58:45,21058
2023-06-23 20:59:00,21058
2023-06-23 20:59:15,21058
2023-06-23 20:59:30,21058
2023-06-23 20:59:45,21058
2023-06-23 21:00:00,21058
2023-06-23 21:00:15,21058
2023-06-23 21:00:30,21058
2023-06-23 21:00:45,21058
2023-06-23 21:01:00,21058
2023-06-23 21:01:15,21058
2023-06-23 21:01:30,21058

