"Time","emqx-0"
2023-06-23 20:16:30,9.77
2023-06-23 20:16:45,9.77
2023-06-23 20:17:00,9.77
2023-06-23 20:17:15,9.77
2023-06-23 20:17:30,9.77
2023-06-23 20:17:45,9.77
2023-06-23 20:18:00,9.77
2023-06-23 20:18:15,9.77
2023-06-23 20:18:30,9.77
2023-06-23 20:18:45,9.77
2023-06-23 20:19:00,9.77
2023-06-23 20:19:15,9.77
2023-06-23 20:19:30,9.76
2023-06-23 20:19:45,9.76
2023-06-23 20:20:00,9.77
2023-06-23 20:20:15,9.77
2023-06-23 20:20:30,9.77
2023-06-23 20:20:45,9.77
2023-06-23 20:21:00,9.78
2023-06-23 20:21:15,9.78
2023-06-23 20:21:30,9.79
2023-06-23 20:21:45,9.79
2023-06-23 20:22:00,9.80
2023-06-23 20:22:15,9.80
2023-06-23 20:22:30,9.81
2023-06-23 20:22:45,9.81
2023-06-23 20:23:00,9.82
2023-06-23 20:23:15,9.83
2023-06-23 20:23:30,9.84
2023-06-23 20:23:45,9.84
2023-06-23 20:24:00,9.85
2023-06-23 20:24:15,9.86
2023-06-23 20:24:30,9.87
2023-06-23 20:24:45,9.88
2023-06-23 20:25:00,9.89
2023-06-23 20:25:15,9.90
2023-06-23 20:25:30,9.91
2023-06-23 20:25:45,9.92
2023-06-23 20:26:00,9.93
2023-06-23 20:26:15,9.94
2023-06-23 20:26:30,9.95
2023-06-23 20:26:45,9.96
2023-06-23 20:27:00,9.97
2023-06-23 20:27:15,9.98
2023-06-23 20:27:30,10.00
2023-06-23 20:27:45,10.0
2023-06-23 20:28:00,10.0
2023-06-23 20:28:15,10.0
2023-06-23 20:28:30,10.0
2023-06-23 20:28:45,10.1
2023-06-23 20:29:00,10.1
2023-06-23 20:29:15,10.1
2023-06-23 20:29:30,10.1
2023-06-23 20:29:45,10.1
2023-06-23 20:30:00,10.1
2023-06-23 20:30:15,10.1
2023-06-23 20:30:30,10.1
2023-06-23 20:30:45,10.2
2023-06-23 20:31:00,10.2
2023-06-23 20:31:15,10.2
2023-06-23 20:33:00,10.3
2023-06-23 20:33:15,10.3
2023-06-23 20:33:30,10.3
2023-06-23 20:33:45,10.3
2023-06-23 20:34:45,10.4
2023-06-23 20:35:00,10.4
2023-06-23 20:35:15,10.4
2023-06-23 20:35:30,10.4
2023-06-23 20:35:45,10.4
2023-06-23 20:37:00,10.5
2023-06-23 20:37:15,10.5
2023-06-23 20:37:30,10.5
2023-06-23 20:37:45,10.5
2023-06-23 20:39:00,10.6
2023-06-23 20:39:15,10.6
2023-06-23 20:39:30,10.6
2023-06-23 20:39:45,10.6
2023-06-23 20:40:00,10.6
2023-06-23 20:40:15,10.6
2023-06-23 20:40:30,10.6
2023-06-23 20:40:45,10.7
2023-06-23 20:41:00,10.7
2023-06-23 20:41:15,10.7
2023-06-23 20:41:30,10.7
2023-06-23 20:41:45,10.7
2023-06-23 20:42:00,10.7
2023-06-23 20:42:15,10.7
2023-06-23 20:42:30,10.7
2023-06-23 20:42:45,10.7
2023-06-23 20:43:00,10.8
2023-06-23 20:43:15,10.8
2023-06-23 20:43:30,10.8
2023-06-23 20:43:45,10.8
2023-06-23 20:44:00,10.8
2023-06-23 20:44:15,10.8
2023-06-23 20:44:30,10.8
2023-06-23 20:44:45,10.8
2023-06-23 20:45:00,10.8
2023-06-23 20:45:15,10.8
2023-06-23 20:45:30,10.8
2023-06-23 20:45:45,10.8
2023-06-23 20:46:00,10.8
2023-06-23 20:46:15,10.9
2023-06-23 20:46:30,10.9
2023-06-23 20:46:45,10.9
2023-06-23 20:47:00,10.9
2023-06-23 20:47:15,10.9
2023-06-23 20:47:30,10.9
2023-06-23 20:47:45,10.9
2023-06-23 20:48:00,10.9
2023-06-23 20:48:15,10.9
2023-06-23 20:48:30,10.9
2023-06-23 20:48:45,10.9
2023-06-23 20:49:00,10.9
2023-06-23 20:49:15,10.9
2023-06-23 20:49:30,10.9
2023-06-23 20:49:45,10.9
2023-06-23 20:50:00,10.9
2023-06-23 20:50:15,10.9
2023-06-23 20:50:30,10.9
2023-06-23 20:50:45,10.9
2023-06-23 20:51:00,10.9
2023-06-23 20:51:15,10.9
2023-06-23 20:51:30,10.9
2023-06-23 20:51:45,10.9
2023-06-23 20:52:00,10.9
2023-06-23 20:52:15,10.9
2023-06-23 20:52:30,11.0
2023-06-23 20:52:45,11.0
2023-06-23 20:53:00,11.0
2023-06-23 20:53:15,11.0
2023-06-23 20:53:30,11.0
2023-06-23 20:53:45,11.0
2023-06-23 20:54:00,11.0
2023-06-23 20:54:15,11.0
2023-06-23 20:54:30,11.0
2023-06-23 20:54:45,11.0
2023-06-23 20:55:00,11.0
2023-06-23 20:55:15,11.0
2023-06-23 20:55:30,11.0
2023-06-23 20:55:45,11.0
2023-06-23 20:56:00,11.0
2023-06-23 20:56:15,11.0
2023-06-23 20:56:30,11.0
2023-06-23 20:56:45,11.0
2023-06-23 20:57:00,11.0
2023-06-23 20:57:15,11.0
2023-06-23 20:57:30,11.0
2023-06-23 20:57:45,11.0
2023-06-23 20:58:00,11.0
2023-06-23 20:58:15,11.0
2023-06-23 20:58:30,11.0
2023-06-23 20:58:45,11.0
2023-06-23 20:59:00,11.0
2023-06-23 20:59:15,11.0
2023-06-23 20:59:30,11.0
2023-06-23 20:59:45,11.0
2023-06-23 21:00:00,11.0
2023-06-23 21:00:15,11.0
2023-06-23 21:00:30,11.0
2023-06-23 21:00:45,11.0
2023-06-23 21:01:00,11.0
2023-06-23 21:01:15,11.0
2023-06-23 21:01:30,11.0

