"Time","Messages"
2023-06-23 20:18:00,0
2023-06-23 20:18:15,0
2023-06-23 20:18:30,0
2023-06-23 20:18:45,0
2023-06-23 20:19:00,0
2023-06-23 20:19:15,0
2023-06-23 20:19:30,0
2023-06-23 20:19:45,0
2023-06-23 20:20:00,0
2023-06-23 20:20:15,3
2023-06-23 20:20:30,2
2023-06-23 20:20:45,4
2023-06-23 20:21:00,8
2023-06-23 20:21:15,8
2023-06-23 20:21:30,7
2023-06-23 20:21:45,3
2023-06-23 20:22:00,6
2023-06-23 20:22:15,10
2023-06-23 20:22:30,9
2023-06-23 20:22:45,6
2023-06-23 20:23:00,14
2023-06-23 20:23:15,16
2023-06-23 20:23:30,9
2023-06-23 20:23:45,16
2023-06-23 20:24:00,18
2023-06-23 20:24:15,17
2023-06-23 20:24:30,38
2023-06-23 20:24:45,29
2023-06-23 20:25:00,20
2023-06-23 20:25:15,27
2023-06-23 20:25:30,25
2023-06-23 20:25:45,31
2023-06-23 20:26:00,47
2023-06-23 20:26:15,49
2023-06-23 20:26:30,56
2023-06-23 20:26:45,49
2023-06-23 20:27:00,60
2023-06-23 20:27:15,69
2023-06-23 20:27:30,65
2023-06-23 20:27:45,64
2023-06-23 20:28:00,87
2023-06-23 20:28:15,96
2023-06-23 20:28:30,91
2023-06-23 20:28:45,100
2023-06-23 20:29:00,207
2023-06-23 20:29:15,295
2023-06-23 20:29:30,325
2023-06-23 20:29:45,677
2023-06-23 20:30:00,890
2023-06-23 20:30:15,920
2023-06-23 20:30:30,1382
2023-06-23 20:30:45,1382
2023-06-23 20:31:00,1536
2023-06-23 20:31:15,1726
2023-06-23 20:31:30,1960
2023-06-23 20:31:45,1960
2023-06-23 20:32:00,1960
2023-06-23 20:32:15,0
2023-06-23 20:32:30,0
2023-06-23 20:32:45,0
2023-06-23 20:33:00,1297
2023-06-23 20:33:15,1297
2023-06-23 20:33:30,1737
2023-06-23 20:33:45,1737
2023-06-23 20:34:00,1983
2023-06-23 20:34:15,1983
2023-06-23 20:35:00,1296
2023-06-23 20:35:15,1296
2023-06-23 20:35:30,1671
2023-06-23 20:35:45,1671
2023-06-23 20:36:00,1954
2023-06-23 20:36:15,1954
2023-06-23 20:37:15,0
2023-06-23 20:37:30,1240
2023-06-23 20:37:45,1627
2023-06-23 20:38:00,1039
2023-06-23 20:38:15,1039
2023-06-23 20:38:30,1039
2023-06-23 20:40:15,74
2023-06-23 20:40:30,67
2023-06-23 20:40:45,57
2023-06-23 20:41:00,84
2023-06-23 20:41:15,51
2023-06-23 20:41:30,54
2023-06-23 20:41:45,46
2023-06-23 20:42:00,50
2023-06-23 20:42:15,42
2023-06-23 20:42:30,44
2023-06-23 20:42:45,33
2023-06-23 20:43:00,45
2023-06-23 20:43:15,51
2023-06-23 20:43:30,39
2023-06-23 20:43:45,43
2023-06-23 20:44:00,27
2023-06-23 20:44:15,25
2023-06-23 20:44:30,14
2023-06-23 20:44:45,15
2023-06-23 20:45:00,16
2023-06-23 20:45:15,19
2023-06-23 20:45:30,10
2023-06-23 20:45:45,10
2023-06-23 20:46:00,24
2023-06-23 20:46:15,13
2023-06-23 20:46:30,9
2023-06-23 20:46:45,5
2023-06-23 20:47:00,6
2023-06-23 20:47:15,3
2023-06-23 20:47:30,1
2023-06-23 20:47:45,1
2023-06-23 20:48:00,0
2023-06-23 20:48:15,0
2023-06-23 20:48:30,0
2023-06-23 20:48:45,0
2023-06-23 20:49:00,0
2023-06-23 20:49:15,0
2023-06-23 20:49:30,0
2023-06-23 20:49:45,0
2023-06-23 20:50:00,0
2023-06-23 20:50:15,0
2023-06-23 20:50:30,0
2023-06-23 20:50:45,0
2023-06-23 20:51:00,0
2023-06-23 20:51:15,0
2023-06-23 20:51:30,0
2023-06-23 20:51:45,0
2023-06-23 20:52:00,0
2023-06-23 20:52:15,0
2023-06-23 20:52:30,0
2023-06-23 20:52:45,0
2023-06-23 20:53:00,0
2023-06-23 20:53:15,0
2023-06-23 20:53:30,0
2023-06-23 20:53:45,0
2023-06-23 20:54:00,0
2023-06-23 20:54:15,0
2023-06-23 20:54:30,0
2023-06-23 20:54:45,0
2023-06-23 20:55:00,0
2023-06-23 20:55:15,0
2023-06-23 20:55:30,0
2023-06-23 20:55:45,0
2023-06-23 20:56:00,0
2023-06-23 20:56:15,0
2023-06-23 20:56:30,0
2023-06-23 20:56:45,0
2023-06-23 20:57:00,0
2023-06-23 20:57:15,0
2023-06-23 20:57:30,0
2023-06-23 20:57:45,0
2023-06-23 20:58:00,0
2023-06-23 20:58:15,0
2023-06-23 20:58:30,0
2023-06-23 20:58:45,0
2023-06-23 20:59:00,0
2023-06-23 20:59:15,0
2023-06-23 20:59:30,0
2023-06-23 20:59:45,0
2023-06-23 21:00:00,0
2023-06-23 21:00:15,0
2023-06-23 21:00:30,0
2023-06-23 21:00:45,0
2023-06-23 21:01:00,0
2023-06-23 21:01:15,0
2023-06-23 21:01:30,0

