"Time","emqx-0","emqx-1"
2023-06-27 18:34:00,10,0
2023-06-27 18:34:15,10,0
2023-06-27 18:34:30,21,0
2023-06-27 18:34:45,23,0
2023-06-27 18:35:00,1328,4
2023-06-27 18:35:15,7026,3271
2023-06-27 18:35:30,24226,6244
2023-06-27 18:35:45,37989,15721
2023-06-27 18:36:00,74992,22464
2023-06-27 18:36:15,97801,42003
2023-06-27 18:36:30,150591,55041
2023-06-27 18:36:45,179171,88757
2023-06-27 18:37:00,245884,110004
2023-06-27 18:37:15,281789,158411
2023-06-27 18:37:30,359784,187668
2023-06-27 18:37:45,401636,254113
2023-06-27 18:38:00,493155,290071
2023-06-27 18:38:15,543911,368731
2023-06-27 18:38:30,650735,410147
2023-06-27 18:38:45,707311,504497
2023-06-27 18:39:00,825708,554837
2023-06-27 18:39:15,889904,664160
2023-06-27 18:39:30,1022350,720995
2023-06-27 18:39:45,1095057,841727
2023-06-27 18:40:00,1247108,903967
2023-06-27 18:40:15,1327877,1034186
2023-06-27 18:40:30,1498318,1101580
2023-06-27 18:40:45,1586772,1244469
2023-06-27 18:41:00,1768987,1320101
2023-06-27 18:41:15,1863268,1479837
2023-06-27 18:41:30,2059807,1562110
2023-06-27 18:41:45,2163030,1733381
2023-06-27 18:42:00,2379181,1820153
2023-06-27 18:42:15,2492886,1999240
2023-06-27 18:42:30,2726105,2089679
2023-06-27 18:42:45,2846385,2280337
2023-06-27 18:43:00,3087135,2375826
2023-06-27 18:43:15,3209613,2573390
2023-06-27 18:43:30,3455095,2673187
2023-06-27 18:43:45,3578292,2874388
2023-06-27 18:44:00,3824121,2974613
2023-06-27 18:44:15,3948236,3179343
2023-06-27 18:44:30,4195797,3280996
2023-06-27 18:44:45,4320204,3486735
2023-06-27 18:45:00,4568956,3589937
2023-06-27 18:45:15,4694362,3798721
2023-06-27 18:45:30,4945147,3902456
2023-06-27 18:45:45,5072128,4112417
2023-06-27 18:46:00,5325363,4216667
2023-06-27 18:46:15,5452547,4426878
2023-06-27 18:46:30,5705576,4530920
2023-06-27 18:46:45,5832714,4740854
2023-06-27 18:47:00,6086705,4845034
2023-06-27 18:47:15,6214329,5054019
2023-06-27 18:47:30,6468402,5157648
2023-06-27 18:47:45,6596240,5366580
2023-06-27 18:48:00,6851330,5470244
2023-06-27 18:48:15,6979414,5678153
2023-06-27 18:48:30,7234590,5781307
2023-06-27 18:48:45,7362627,5989195
2023-06-27 18:49:00,7617372,6092068
2023-06-27 18:49:15,7745188,6298912
2023-06-27 18:49:30,7999948,6401467
2023-06-27 18:49:45,8127675,6608081
2023-06-27 18:50:00,8381965,6710101
2023-06-27 18:50:15,8509556,6915695
2023-06-27 18:50:30,8763893,7017626
2023-06-27 18:50:45,8891294,7222923
2023-06-27 18:51:00,9144280,7324575
2023-06-27 18:51:15,9271276,7529540
2023-06-27 18:51:30,9524381,7631185
2023-06-27 18:51:45,9651236,7835143
2023-06-27 18:52:00,9898369,7935645
2023-06-27 18:52:15,10018798,8135216
2023-06-27 18:52:30,10250755,8233017
2023-06-27 18:52:45,10362096,8425868
2023-06-27 18:53:00,10579000,8519235
2023-06-27 18:53:15,10684404,8701575
2023-06-27 18:53:30,10889186,8788546
2023-06-27 18:53:45,10988905,8958504
2023-06-27 18:54:00,11180379,9039382
2023-06-27 18:54:15,11275392,9196974
2023-06-27 18:54:30,11458431,9269488
2023-06-27 18:54:45,11548704,9411985
2023-06-27 18:55:00,11718818,9479493
2023-06-27 18:55:15,11801788,9611793
2023-06-27 18:55:30,11961173,9673169
2023-06-27 18:55:45,12039739,9789324
2023-06-27 18:56:00,12190392,9843564
2023-06-27 18:56:15,12262070,9948027
2023-06-27 18:56:30,12397599,9997518
2023-06-27 18:56:45,12461119,10094090
2023-06-27 18:57:00,12581445,10139591
2023-06-27 18:57:15,12638027,10227476
2023-06-27 18:57:30,12745111,10267650
2023-06-27 18:57:45,12796857,10343948
2023-06-27 18:58:00,12893846,10377158
2023-06-27 18:58:15,12940529,10442019
2023-06-27 18:58:30,13021740,10471163
2023-06-27 18:58:45,13059920,10529039
2023-06-27 18:59:00,13123837,10555353
2023-06-27 18:59:15,13153673,10607673
2023-06-27 18:59:30,13208040,10631555
2023-06-27 18:59:45,13234940,10677344
2023-06-27 19:00:00,13286694,10699245
2023-06-27 19:00:15,13311832,10738962
2023-06-27 19:00:30,13359075,10757263
2023-06-27 19:00:45,13383136,10795422
2023-06-27 19:01:00,13428174,10813416
2023-06-27 19:01:15,13450256,10850424
2023-06-27 19:01:30,13493115,10867992
2023-06-27 19:01:45,13514888,10903162
2023-06-27 19:02:00,13556616,10918849
2023-06-27 19:02:15,13578010,10951529
2023-06-27 19:02:30,13617259,10966766
2023-06-27 19:02:45,13636649,10998376
2023-06-27 19:03:00,13673768,11013284
2023-06-27 19:03:15,13691794,11044226
2023-06-27 19:03:30,13725358,11058559
2023-06-27 19:03:45,13742476,11088773
2023-06-27 19:04:00,13773242,11102694
2023-06-27 19:04:15,13788549,11131784
2023-06-27 19:04:30,13817301,11145408
2023-06-27 19:04:45,13831135,11173573
2023-06-27 19:05:00,13856677,11186549
2023-06-27 19:05:15,13869686,11214025
2023-06-27 19:05:30,13892254,11226572
2023-06-27 19:05:45,13903598,11252893
2023-06-27 19:06:00,13924847,11265014
2023-06-27 19:06:15,13935620,11288653
2023-06-27 19:06:30,13955852,11298977
2023-06-27 19:06:45,13966026,11321022
2023-06-27 19:07:00,13983090,11330810
2023-06-27 19:07:15,13991776,11351702
2023-06-27 19:07:30,14007726,11360954
2023-06-27 19:07:45,14015904,11378719
2023-06-27 19:08:00,14030951,11386271
2023-06-27 19:08:15,14038406,11402703
2023-06-27 19:08:30,14050142,11409672
2023-06-27 19:08:45,14056280,11425039
2023-06-27 19:09:00,14067077,11431543
2023-06-27 19:09:15,14072672,11443838
2023-06-27 19:09:30,14082590,11448631
2023-06-27 19:09:45,14087841,11458921
2023-06-27 19:10:00,14096640,11462028
2023-06-27 19:10:15,14101514,11469224
2023-06-27 19:10:30,14108520,11471788
2023-06-27 19:10:45,14111503,11477816
2023-06-27 19:11:00,14116251,11479877
2023-06-27 19:11:15,14119151,11485695

