"Time","Bytes Sent","Bytes received"
2023-06-26 16:13:30,45,189
2023-06-26 16:13:45,45,189
2023-06-26 16:14:00,91,352
2023-06-26 16:14:15,100,388
2023-06-26 16:14:30,1154141,1214462
2023-06-26 16:14:45,2845227,2960745
2023-06-26 16:15:00,9289610,9608813
2023-06-26 16:15:15,14522586,14922110
2023-06-26 16:15:30,28286345,28626398
2023-06-26 16:15:45,37182041,37415457
2023-06-26 16:16:00,58051042,58150863
2023-06-26 16:16:15,70474937,70586014
2023-06-26 16:16:30,98687695,98766119
2023-06-26 16:16:45,114737336,114780739
2023-06-26 16:17:00,150669044,150411324
2023-06-26 16:17:15,170388004,170035931
2023-06-26 16:17:30,213727715,213079421
2023-06-26 16:17:45,237103861,236382588
2023-06-26 16:18:00,287456980,286686269
2023-06-26 16:18:15,314301535,313582826
2023-06-26 16:18:30,371754285,371207301
2023-06-26 16:18:45,402265834,401733512
2023-06-26 16:19:00,467195220,466601690
2023-06-26 16:19:15,501443453,500764955
2023-06-26 16:19:30,572002028,571170714
2023-06-26 16:19:45,608013259,607174874
2023-06-26 16:20:00,680189520,679315194
2023-06-26 16:20:15,716291091,715387689
2023-06-26 16:20:30,788633835,787691858
2023-06-26 16:20:45,824834623,823866952
2023-06-26 16:21:00,897338998,896326980
2023-06-26 16:21:15,933642602,932614113
2023-06-26 16:21:30,1006332752,1005240721
2023-06-26 16:21:45,1042687632,1041568231
2023-06-26 16:22:00,1115388497,1114213292
2023-06-26 16:22:15,1151754801,1150553530
2023-06-26 16:22:30,1224455022,1223196117
2023-06-26 16:22:45,1260806515,1259523594
2023-06-26 16:23:00,1333496128,1332149505
2023-06-26 16:23:15,1369804504,1368435620
2023-06-26 16:23:30,1442444334,1441024743
2023-06-26 16:23:45,1478749917,1477324589
2023-06-26 16:24:00,1551394402,1549911972
2023-06-26 16:24:15,1587714200,1586196382
2023-06-26 16:24:30,1660377950,1658791886
2023-06-26 16:24:45,1696688537,1695075828
2023-06-26 16:25:00,1769301192,1767648824
2023-06-26 16:25:15,1805590711,1803904651
2023-06-26 16:25:30,1878148995,1876396649
2023-06-26 16:25:45,1914404923,1912631168
2023-06-26 16:26:00,1986954863,1985124370
2023-06-26 16:26:15,2023232941,2021367475
2023-06-26 16:26:30,2095790486,2093883595
2023-06-26 16:26:45,2132068497,2130131833
2023-06-26 16:27:00,2204617017,2202644739
2023-06-26 16:27:15,2240825516,2238864434
2023-06-26 16:27:30,2313310064,2311333704
2023-06-26 16:27:45,2349563407,2347552581
2023-06-26 16:28:00,2422091500,2420007590
2023-06-26 16:28:15,2458333750,2456221074
2023-06-26 16:28:30,2530805643,2528635908
2023-06-26 16:28:45,2567033985,2564834590
2023-06-26 16:29:00,2639476549,2637225360
2023-06-26 16:29:15,2675700359,2673420324
2023-06-26 16:29:30,2748120168,2745785683
2023-06-26 16:29:45,2784314541,2781959115
2023-06-26 16:30:00,2856694880,2854282432
2023-06-26 16:30:15,2892870074,2890430322
2023-06-26 16:30:30,2965253098,2962754651
2023-06-26 16:30:45,3001461160,2998923442
2023-06-26 16:31:00,3073760148,3071117264
2023-06-26 16:31:15,3109265663,3106559392
2023-06-26 16:31:30,3177844263,3174988691
2023-06-26 16:31:45,3210425190,3207464149
2023-06-26 16:32:00,3272052109,3268935963
2023-06-26 16:32:15,3301052079,3297959473
2023-06-26 16:32:30,3355703930,3352727658
2023-06-26 16:32:45,3381235002,3378297398
2023-06-26 16:33:00,3428963382,3425930658
2023-06-26 16:33:15,3450890021,3447862390
2023-06-26 16:33:30,3491252174,3488353408
2023-06-26 16:33:45,3509459113,3506665909
2023-06-26 16:34:00,3542572052,3539972409
2023-06-26 16:34:15,3557221978,3554717116
2023-06-26 16:34:30,3583328475,3580873158
2023-06-26 16:34:45,3594563108,3592099200
2023-06-26 16:35:00,3613808182,3611129023
2023-06-26 16:35:15,3621602749,3618799957
2023-06-26 16:35:30,3633636959,3630752436
2023-06-26 16:35:45,3637739190,3634861494
2023-06-26 16:36:00,3643034069,3640233476
2023-06-26 16:36:15,3644631757,3641880712
2023-06-26 16:36:30,3647202095,3644387076
2023-06-26 16:36:45,3648384682,3645545434
2023-06-26 16:37:00,3650759143,3647863664
2023-06-26 16:37:15,3651942707,3649022562
2023-06-26 16:37:30,3654315743,3651339481
2023-06-26 16:37:45,3655498890,3652498213
2023-06-26 16:38:00,3657871104,3654815316
2023-06-26 16:38:15,3659053484,3655974308
2023-06-26 16:38:30,3661425304,3658290527
2023-06-26 16:38:45,3662608017,3659449673
2023-06-26 16:39:00,3664981384,3661766413
2023-06-26 16:39:15,3666165243,3662926018
2023-06-26 16:39:30,3668464597,3665182445
2023-06-26 16:39:45,3669542780,3666243089
2023-06-26 16:40:00,3671678879,3668326960
2023-06-26 16:40:15,3672709871,3669332963
2023-06-26 16:40:30,3674648220,3671222856
2023-06-26 16:40:45,3675594478,3672149389
2023-06-26 16:41:00,3677388526,3673916186
2023-06-26 16:41:15,3678220868,3674732982
2023-06-26 16:41:30,3679882322,3676357074
2023-06-26 16:41:45,3680673160,3677126036
2023-06-26 16:42:00,3682134523,3678551797
2023-06-26 16:42:15,3682845693,3679247245
2023-06-26 16:42:30,3684160752,3680547606
2023-06-26 16:42:45,3684757312,3681131565
2023-06-26 16:43:00,3685933739,3682287974
2023-06-26 16:43:15,3686465535,3682811593
2023-06-26 16:43:30,3687433248,3683764812
2023-06-26 16:43:45,3687906726,3684225167
2023-06-26 16:44:00,3688737164,3685032123
2023-06-26 16:44:15,3689096810,3685383524
2023-06-26 16:44:30,3689795752,3686063074
2023-06-26 16:44:45,3690084545,3686341078
2023-06-26 16:45:00,3690577087,3686820909
2023-06-26 16:45:15,3690808646,3687044993
2023-06-26 16:45:30,3691140459,3687364768
2023-06-26 16:45:45,3691263972,3687485780
2023-06-26 16:46:00,3691473611,3687685937
2023-06-26 16:46:15,3691511163,3687719034
2023-06-26 16:46:30,3691526863,3687734303
2023-06-26 16:46:45,3691532555,3687739995
2023-06-26 16:47:00,3691547561,3687755001

