"Time","emqx-0"
2023-07-15 18:24:30,3
2023-07-15 18:24:45,1739
2023-07-15 18:25:00,11237
2023-07-15 18:25:15,17658
2023-07-15 18:25:30,34565
2023-07-15 18:25:45,44837
2023-07-15 18:26:00,67820
2023-07-15 18:26:15,79991
2023-07-15 18:26:30,105586
2023-07-15 18:26:45,118841
2023-07-15 18:27:00,147585
2023-07-15 18:27:15,165150
2023-07-15 18:27:30,202937
2023-07-15 18:27:45,224188
2023-07-15 18:28:00,269792
2023-07-15 18:28:15,293988
2023-07-15 18:28:30,348465
2023-07-15 18:28:45,377286
2023-07-15 18:29:00,441474
2023-07-15 18:29:15,475026
2023-07-15 18:29:30,546944
2023-07-15 18:29:45,584667
2023-07-15 18:30:00,663594
2023-07-15 18:30:15,705301
2023-07-15 18:30:30,791479
2023-07-15 18:30:45,836658
2023-07-15 18:31:00,931792
2023-07-15 18:31:15,981008
2023-07-15 18:31:30,1081469
2023-07-15 18:31:45,1132592
2023-07-15 18:32:00,1236134
2023-07-15 18:32:15,1288353
2023-07-15 18:32:30,1392776
2023-07-15 18:32:45,1445048
2023-07-15 18:33:00,1551060
2023-07-15 18:33:15,1605291
2023-07-15 18:33:30,1715792
2023-07-15 18:33:45,1772544
2023-07-15 18:34:00,1891044
2023-07-15 18:34:15,1953546
2023-07-15 18:34:30,2080972
2023-07-15 18:34:45,2145435
2023-07-15 18:35:00,2274867
2023-07-15 18:35:15,2341820
2023-07-15 18:35:30,2481408
2023-07-15 18:35:45,2553582
2023-07-15 18:36:00,2704120
2023-07-15 18:36:15,2780752
2023-07-15 18:36:30,2933997
2023-07-15 18:36:45,3011938
2023-07-15 18:37:00,3165999
2023-07-15 18:37:15,3243261
2023-07-15 18:37:30,3401750
2023-07-15 18:37:45,3482720
2023-07-15 18:38:00,3642818
2023-07-15 18:38:15,3721553
2023-07-15 18:38:30,3877037
2023-07-15 18:38:45,3954425
2023-07-15 18:39:00,4110304
2023-07-15 18:39:15,4191723
2023-07-15 18:39:30,4347302
2023-07-15 18:39:45,4427176
2023-07-15 18:40:00,4585229
2023-07-15 18:40:15,4664025
2023-07-15 18:40:30,4820839
2023-07-15 18:40:45,4903635
2023-07-15 18:41:00,5063701
2023-07-15 18:41:15,5144518
2023-07-15 18:41:30,5300873
2023-07-15 18:41:45,5380897
2023-07-15 18:42:00,5536724
2023-07-15 18:42:15,5614041
2023-07-15 18:42:30,5764027
2023-07-15 18:42:45,5845000
2023-07-15 18:43:00,6007906
2023-07-15 18:43:15,6083081
2023-07-15 18:43:30,6232021
2023-07-15 18:43:45,6306236
2023-07-15 18:44:00,6452729
2023-07-15 18:44:15,6523339
2023-07-15 18:44:30,6662018
2023-07-15 18:44:45,6729044
2023-07-15 18:45:00,6860703
2023-07-15 18:45:15,6924316
2023-07-15 18:45:30,7046049
2023-07-15 18:45:45,7105027
2023-07-15 18:46:00,7217607
2023-07-15 18:46:15,7272653
2023-07-15 18:46:30,7378133
2023-07-15 18:46:45,7429310
2023-07-15 18:47:00,7527485
2023-07-15 18:47:15,7573995
2023-07-15 18:47:30,7663780
2023-07-15 18:47:45,7706922
2023-07-15 18:48:00,7790369
2023-07-15 18:48:15,7831115
2023-07-15 18:48:30,7910851
2023-07-15 18:48:45,7949962
2023-07-15 18:49:00,8027221
2023-07-15 18:49:15,8065806
2023-07-15 18:49:30,8142982
2023-07-15 18:49:45,8180934
2023-07-15 18:50:00,8254075
2023-07-15 18:50:15,8289284
2023-07-15 18:50:30,8356712
2023-07-15 18:50:45,8388055
2023-07-15 18:51:00,8446245
2023-07-15 18:51:15,8472647
2023-07-15 18:51:30,8523932
2023-07-15 18:51:45,8549135
2023-07-15 18:52:00,8597387
2023-07-15 18:52:15,8618096
2023-07-15 18:52:30,8654093
2023-07-15 18:52:45,8669872
2023-07-15 18:53:00,8696073
2023-07-15 18:53:15,8708442
2023-07-15 18:53:30,8732168
2023-07-15 18:53:45,8743559
2023-07-15 18:54:00,8765129
2023-07-15 18:54:15,8775318
2023-07-15 18:54:30,8795243
2023-07-15 18:54:45,8805208
2023-07-15 18:55:00,8824458
2023-07-15 18:55:15,8832438
2023-07-15 18:55:30,8848411
2023-07-15 18:55:45,8856038
2023-07-15 18:56:00,8869814
2023-07-15 18:56:15,8876471
2023-07-15 18:56:30,8889802
2023-07-15 18:56:45,8896467
2023-07-15 18:57:00,8909801
2023-07-15 18:57:15,8916459
2023-07-15 18:57:30,8929779
2023-07-15 18:57:45,8936435
2023-07-15 18:58:00,8949013
2023-07-15 18:58:15,8954530
2023-07-15 18:58:30,8965173
2023-07-15 18:58:45,8970118
2023-07-15 18:59:00,8978551
2023-07-15 18:59:15,8982524
2023-07-15 18:59:30,8990527
2023-07-15 18:59:45,8994512
2023-07-15 19:00:00,9002497
2023-07-15 19:00:15,9006083
2023-07-15 19:00:30,9011817
2023-07-15 19:00:45,9014485
2023-07-15 19:01:00,9019817
2023-07-15 19:01:15,9022485
2023-07-15 19:01:30,9027817
2023-07-15 19:01:45,9030485
2023-07-15 19:02:00,9035817
2023-07-15 19:02:15,9038485
2023-07-15 19:02:30,9043817
2023-07-15 19:02:45,9046480
2023-07-15 19:03:00,9051817
2023-07-15 19:03:15,9054480
2023-07-15 19:03:30,9059805
2023-07-15 19:03:45,9062474
2023-07-15 19:04:00,9067791
2023-07-15 19:04:15,9070451
2023-07-15 19:04:30,9075784
2023-07-15 19:04:45,9078451
2023-07-15 19:05:00,9083784
2023-07-15 19:05:15,9086449
2023-07-15 19:05:30,9090608
2023-07-15 19:05:45,9091985
2023-07-15 19:06:00,9094639
2023-07-15 19:06:15,9095974
2023-07-15 19:06:30,9098634

