"Time","emqx-0","emqx-1"
2023-07-15 18:57:30,5.41,5.33
2023-07-15 18:57:45,5.41,5.33
2023-07-15 18:58:00,5.41,5.33
2023-07-15 18:58:15,5.41,5.34
2023-07-15 18:58:30,5.41,5.34
2023-07-15 18:58:45,5.41,5.34
2023-07-15 18:59:00,5.42,5.34
2023-07-15 18:59:15,5.42,5.34
2023-07-15 18:59:30,5.42,5.34
2023-07-15 18:59:45,5.42,5.34
2023-07-15 19:00:00,5.42,5.34
2023-07-15 19:00:15,5.42,5.34
2023-07-15 19:00:30,5.42,5.34
2023-07-15 19:00:45,5.42,5.34
2023-07-15 19:01:00,5.42,5.34
2023-07-15 19:01:15,5.42,5.34
2023-07-15 19:01:30,5.42,5.34
2023-07-15 19:01:45,5.42,5.34
2023-07-15 19:02:00,5.42,5.34
2023-07-15 19:02:15,5.42,5.34
2023-07-15 19:02:30,5.42,5.34
2023-07-15 19:02:45,5.42,5.34
2023-07-15 19:03:00,5.42,5.34
2023-07-15 19:03:15,5.42,5.34
2023-07-15 19:03:30,5.42,5.34
2023-07-15 19:03:45,5.42,5.34
2023-07-15 19:04:00,5.42,5.34
2023-07-15 19:04:15,5.42,5.34
2023-07-15 19:04:30,5.42,5.35
2023-07-15 19:04:45,5.42,5.35
2023-07-15 19:05:00,5.43,5.35
2023-07-15 19:05:15,5.43,5.35
2023-07-15 19:05:30,5.43,5.35
2023-07-15 19:05:45,5.43,5.35
2023-07-15 19:06:00,5.43,5.35
2023-07-15 19:06:15,5.43,5.35
2023-07-15 19:06:30,5.43,5.35

