"Time","emqx-0","emqx-1"
2023-06-27 18:34:00,5,0
2023-06-27 18:34:15,5,0
2023-06-27 18:34:30,8,0
2023-06-27 18:34:45,9,0
2023-06-27 18:35:00,76,2
2023-06-27 18:35:15,198,232
2023-06-27 18:35:30,426,345
2023-06-27 18:35:45,600,670
2023-06-27 18:36:00,929,816
2023-06-27 18:36:15,1111,1179
2023-06-27 18:36:30,1390,1285
2023-06-27 18:36:45,1599,1684
2023-06-27 18:37:00,1883,1820
2023-06-27 18:37:15,2067,2151
2023-06-27 18:37:30,2398,2299
2023-06-27 18:37:45,2585,2629
2023-06-27 18:38:00,2909,2749
2023-06-27 18:38:15,3095,3139
2023-06-27 18:38:30,3372,3240
2023-06-27 18:38:45,3584,3592
2023-06-27 18:39:00,3900,3720
2023-06-27 18:39:15,4057,4076
2023-06-27 18:39:30,4368,4183
2023-06-27 18:39:45,4578,4607
2023-06-27 18:40:00,4810,4715
2023-06-27 18:40:15,5004,5106
2023-06-27 18:40:30,5297,5248
2023-06-27 18:40:45,5444,5612
2023-06-27 18:41:00,5756,5745
2023-06-27 18:41:15,5952,6124
2023-06-27 18:41:30,6226,6237
2023-06-27 18:41:45,6431,6592
2023-06-27 18:42:00,6752,6745
2023-06-27 18:42:15,6897,7060
2023-06-27 18:42:30,7131,7188
2023-06-27 18:42:45,7224,7412
2023-06-27 18:43:00,7247,7413
2023-06-27 18:43:15,7284,7499
2023-06-27 18:43:30,7335,7534
2023-06-27 18:43:45,7335,7535
2023-06-27 18:44:00,7402,7573
2023-06-27 18:44:15,7430,7651
2023-06-27 18:44:30,7452,7651
2023-06-27 18:44:45,7491,7714
2023-06-27 18:45:00,7530,7756
2023-06-27 18:45:15,7535,7772
2023-06-27 18:45:30,7614,7813
2023-06-27 18:45:45,7630,7864
2023-06-27 18:46:00,7635,7867
2023-06-27 18:46:15,7635,7869
2023-06-27 18:46:30,7635,7869
2023-06-27 18:46:45,7636,7869
2023-06-27 18:47:00,7643,7872
2023-06-27 18:47:15,7643,7872
2023-06-27 18:47:30,7643,7872
2023-06-27 18:47:45,7645,7877
2023-06-27 18:48:00,7647,7878
2023-06-27 18:48:15,7647,7878
2023-06-27 18:48:30,7647,7878
2023-06-27 18:48:45,7647,7878
2023-06-27 18:49:00,7647,7878
2023-06-27 18:49:15,7647,7878
2023-06-27 18:49:30,7647,7878
2023-06-27 18:49:45,7647,7878
2023-06-27 18:50:00,7647,7878
2023-06-27 18:50:15,7647,7878
2023-06-27 18:50:30,7647,7878
2023-06-27 18:50:45,7647,7878
2023-06-27 18:51:00,7647,7878
2023-06-27 18:51:15,7647,7878
2023-06-27 18:51:30,7647,7878
2023-06-27 18:51:45,7647,7878
2023-06-27 18:52:00,7647,7878
2023-06-27 18:52:15,7647,7878
2023-06-27 18:52:30,7647,7878
2023-06-27 18:52:45,7647,7878
2023-06-27 18:53:00,7647,7878
2023-06-27 18:53:15,7647,7878
2023-06-27 18:53:30,7647,7878
2023-06-27 18:53:45,7647,7878
2023-06-27 18:54:00,7647,7878
2023-06-27 18:54:15,7647,7878
2023-06-27 18:54:30,7647,7878
2023-06-27 18:54:45,7647,7878
2023-06-27 18:55:00,7647,7878
2023-06-27 18:55:15,7647,7878
2023-06-27 18:55:30,7647,7878
2023-06-27 18:55:45,7647,7878
2023-06-27 18:56:00,7647,7878
2023-06-27 18:56:15,7647,7878
2023-06-27 18:56:30,7647,7878
2023-06-27 18:56:45,7647,7878
2023-06-27 18:57:00,7647,7878
2023-06-27 18:57:15,7647,7878
2023-06-27 18:57:30,7647,7878
2023-06-27 18:57:45,7647,7878
2023-06-27 18:58:00,7647,7878
2023-06-27 18:58:15,7647,7878
2023-06-27 18:58:30,7647,7878
2023-06-27 18:58:45,7647,7878
2023-06-27 18:59:00,7647,7878
2023-06-27 18:59:15,7647,7878
2023-06-27 18:59:30,7647,7878
2023-06-27 18:59:45,7647,7878
2023-06-27 19:00:00,7647,7878
2023-06-27 19:00:15,7647,7878
2023-06-27 19:00:30,7647,7878
2023-06-27 19:00:45,7647,7878
2023-06-27 19:01:00,7647,7878
2023-06-27 19:01:15,7647,7878
2023-06-27 19:01:30,7647,7878
2023-06-27 19:01:45,7647,7878
2023-06-27 19:02:00,7647,7878
2023-06-27 19:02:15,7647,7878
2023-06-27 19:02:30,7647,7878
2023-06-27 19:02:45,7647,7878
2023-06-27 19:03:00,7647,7878
2023-06-27 19:03:15,7647,7878
2023-06-27 19:03:30,7647,7878
2023-06-27 19:03:45,7647,7878
2023-06-27 19:04:00,7647,7878
2023-06-27 19:04:15,7647,7878
2023-06-27 19:04:30,7647,7878
2023-06-27 19:04:45,7647,7878
2023-06-27 19:05:00,7647,7878
2023-06-27 19:05:15,7647,7878
2023-06-27 19:05:30,7647,7878
2023-06-27 19:05:45,7647,7878
2023-06-27 19:06:00,7647,7878
2023-06-27 19:06:15,7647,7878
2023-06-27 19:06:30,7647,7878
2023-06-27 19:06:45,7647,7878
2023-06-27 19:07:00,7647,7878
2023-06-27 19:07:15,7647,7878
2023-06-27 19:07:30,7647,7878
2023-06-27 19:07:45,7647,7878
