"Time","Messages"
2023-06-27 13:38:45,0
2023-06-27 13:39:00,0
2023-06-27 13:39:15,0
2023-06-27 13:39:30,3
2023-06-27 13:39:45,2
2023-06-27 13:40:00,7
2023-06-27 13:40:15,3
2023-06-27 13:40:30,6
2023-06-27 13:40:45,9
2023-06-27 13:41:00,6
2023-06-27 13:41:15,9
2023-06-27 13:41:30,11
2023-06-27 13:41:45,9
2023-06-27 13:42:00,6
2023-06-27 13:42:15,3
2023-06-27 13:42:30,6
2023-06-27 13:42:45,15
2023-06-27 13:43:00,15
2023-06-27 13:43:15,15
2023-06-27 13:43:30,16
2023-06-27 13:43:45,19
2023-06-27 13:44:00,28
2023-06-27 13:44:15,28
2023-06-27 13:44:30,28
2023-06-27 13:44:45,29
2023-06-27 13:45:00,20
2023-06-27 13:45:15,33
2023-06-27 13:45:30,34
2023-06-27 13:45:45,31
2023-06-27 13:46:00,37
2023-06-27 13:46:15,35
2023-06-27 13:46:30,35
2023-06-27 13:46:45,30
2023-06-27 13:47:00,49
2023-06-27 13:47:15,47
2023-06-27 13:47:30,63
2023-06-27 13:47:45,66
2023-06-27 13:48:00,58
2023-06-27 13:48:15,52
2023-06-27 13:48:30,58
2023-06-27 13:48:45,63
2023-06-27 13:49:00,56
2023-06-27 13:49:15,68
2023-06-27 13:49:30,69
2023-06-27 13:49:45,58
2023-06-27 13:50:00,62
2023-06-27 13:50:15,57
2023-06-27 13:50:30,63
2023-06-27 13:50:45,66
2023-06-27 13:51:00,62
2023-06-27 13:51:15,81
2023-06-27 13:51:30,85
2023-06-27 13:51:45,73
2023-06-27 13:52:00,75
2023-06-27 13:52:15,70
2023-06-27 13:52:30,71
2023-06-27 13:52:45,70
2023-06-27 13:53:00,57
2023-06-27 13:53:15,63
2023-06-27 13:53:30,89
2023-06-27 13:53:45,72
2023-06-27 13:54:00,68
2023-06-27 13:54:15,62
2023-06-27 13:54:30,55
2023-06-27 13:54:45,71
2023-06-27 13:55:00,76
2023-06-27 13:55:15,68
2023-06-27 13:55:30,69
2023-06-27 13:55:45,71
2023-06-27 13:56:00,82
2023-06-27 13:56:15,87
2023-06-27 13:56:30,87
2023-06-27 13:56:45,61
2023-06-27 13:57:00,60
2023-06-27 13:57:15,56
2023-06-27 13:57:30,51
2023-06-27 13:57:45,46
2023-06-27 13:58:00,45
2023-06-27 13:58:15,52
2023-06-27 13:58:30,54
2023-06-27 13:58:45,44
2023-06-27 13:59:00,42
2023-06-27 13:59:15,32
2023-06-27 13:59:30,43
2023-06-27 13:59:45,39
2023-06-27 14:00:00,30
2023-06-27 14:00:15,26
2023-06-27 14:00:30,29
2023-06-27 14:00:45,26
2023-06-27 14:01:00,26
2023-06-27 14:01:15,12
2023-06-27 14:01:30,13
2023-06-27 14:01:45,12
2023-06-27 14:02:00,12
2023-06-27 14:02:15,8
2023-06-27 14:02:30,7
2023-06-27 14:02:45,8
2023-06-27 14:03:00,4
2023-06-27 14:03:15,2
2023-06-27 14:03:30,3
2023-06-27 14:03:45,0
2023-06-27 14:04:00,2
2023-06-27 14:04:15,0
2023-06-27 14:04:30,0
2023-06-27 14:04:45,0
2023-06-27 14:05:00,0
2023-06-27 14:05:15,0
2023-06-27 14:05:30,0
2023-06-27 14:05:45,0
2023-06-27 14:06:00,0
2023-06-27 14:06:15,0
2023-06-27 14:06:30,0
2023-06-27 14:06:45,0
2023-06-27 14:07:00,0
2023-06-27 14:07:15,0
2023-06-27 14:07:30,0
2023-06-27 14:07:45,0
2023-06-27 14:08:00,0
2023-06-27 14:08:15,0
2023-06-27 14:08:30,0
2023-06-27 14:08:45,0
2023-06-27 14:09:00,0
2023-06-27 14:09:15,0
2023-06-27 14:09:30,0
2023-06-27 14:09:45,0
2023-06-27 14:10:00,0
2023-06-27 14:10:15,0
2023-06-27 14:10:30,0
2023-06-27 14:10:45,0
2023-06-27 14:11:00,0
2023-06-27 14:11:15,0
2023-06-27 14:11:30,0
2023-06-27 14:11:45,0
2023-06-27 14:12:00,0
2023-06-27 14:12:15,0
2023-06-27 14:12:30,0
2023-06-27 14:12:45,0
2023-06-27 14:13:00,0
2023-06-27 14:13:15,0
2023-06-27 14:13:30,0
2023-06-27 14:13:45,0
2023-06-27 14:14:00,0
2023-06-27 14:14:15,0
2023-06-27 14:14:30,0
2023-06-27 14:14:45,0
2023-06-27 14:15:00,0

