"Time","emqx-0","emqx-1","emqx-3","emqx-2"
2023-06-27 13:38:45,2,0,11,10
2023-06-27 13:39:00,3,4,11,135
2023-06-27 13:39:15,1444,1693,5069,1580
2023-06-27 13:39:30,2759,3304,10152,7458
2023-06-27 13:39:45,7875,7881,25539,11668
2023-06-27 13:40:00,12025,11080,36211,24604
2023-06-27 13:40:15,23513,21233,59236,33642
2023-06-27 13:40:30,30794,29391,71389,56638
2023-06-27 13:40:45,48785,48733,97267,70020
2023-06-27 13:41:00,60273,62058,111154,100699
2023-06-27 13:41:15,86917,90932,140893,117490
2023-06-27 13:41:30,102236,107892,157603,153799
2023-06-27 13:41:45,135900,145833,195811,173030
2023-06-27 13:42:00,153946,166249,216891,214753
2023-06-27 13:42:15,192874,211442,264484,237883
2023-06-27 13:42:30,213063,235647,290639,285207
2023-06-27 13:42:45,260915,287525,347366,309842
2023-06-27 13:43:00,286313,315153,377587,360424
2023-06-27 13:43:15,344513,375023,441708,387135
2023-06-27 13:43:30,375506,406102,474699,441446
2023-06-27 13:43:45,443820,474021,544383,470121
2023-06-27 13:44:00,479904,510205,580425,529077
2023-06-27 13:44:15,556464,588699,654471,559365
2023-06-27 13:44:30,596819,631294,692419,621293
2023-06-27 13:44:45,684390,719671,771681,653250
2023-06-27 13:45:00,731626,764452,813021,718763
2023-06-27 13:45:15,830706,856398,901685,752570
2023-06-27 13:45:30,881730,903092,948234,824387
2023-06-27 13:45:45,987150,998854,1047462,862256
2023-06-27 13:46:00,1041823,1047161,1099710,939473
2023-06-27 13:46:15,1157592,1146224,1210250,979684
2023-06-27 13:46:30,1216869,1196046,1266333,1062944
2023-06-27 13:46:45,1340412,1297720,1384672,1106726
2023-06-27 13:47:00,1402425,1348334,1443801,1194551
2023-06-27 13:47:15,1528716,1451724,1564103,1240961
2023-06-27 13:47:30,1592240,1504160,1624269,1333637
2023-06-27 13:47:45,1719899,1610321,1745439,1379949
2023-06-27 13:48:00,1783481,1663156,1806100,1472171
2023-06-27 13:48:15,1911916,1770394,1930182,1518830
2023-06-27 13:48:30,1975895,1823615,1992107,1611733
2023-06-27 13:48:45,2105588,1930430,2116950,1658654
2023-06-27 13:49:00,2171043,1983674,2179186,1752235
2023-06-27 13:49:15,2302910,2091577,2304717,1799390
2023-06-27 13:49:30,2368535,2144976,2367174,1894403
2023-06-27 13:49:45,2500763,2252706,2493155,1943200
2023-06-27 13:50:00,2566599,2306226,2555569,2040712
2023-06-27 13:50:15,2698954,2413790,2681736,2090113
2023-06-27 13:50:30,2764812,2466831,2744355,2188270
2023-06-27 13:50:45,2897130,2573747,2870411,2237654
2023-06-27 13:51:00,2963083,2626843,2933405,2335953
2023-06-27 13:51:15,3095079,2733742,3060146,2385399
2023-06-27 13:51:30,3160604,2786792,3123066,2483611
2023-06-27 13:51:45,3292296,2893841,3249659,2533081
2023-06-27 13:52:00,3357808,2947284,3312704,2631571
2023-06-27 13:52:15,3488799,3054857,3439337,2681066
2023-06-27 13:52:30,3553940,3108256,3502213,2779318
2023-06-27 13:52:45,3684831,3215806,3628702,2828825
2023-06-27 13:53:00,3749711,3269123,3691489,2926975
2023-06-27 13:53:15,3879768,3376530,3817701,2976364
2023-06-27 13:53:30,3944463,3429770,3880408,3074354
2023-06-27 13:53:45,4074475,3537099,4006635,3123653
2023-06-27 13:54:00,4139082,3590392,4069272,3220777
2023-06-27 13:54:15,4268829,3697599,4195308,3269572
2023-06-27 13:54:30,4333428,3750857,4257959,3366450
2023-06-27 13:54:45,4463066,3858077,4383977,3415080
2023-06-27 13:55:00,4527389,3911235,4446579,3511019
2023-06-27 13:55:15,4656817,4018242,4572413,3559325
2023-06-27 13:55:30,4721206,4071433,4634998,3655227
2023-06-27 13:55:45,4849775,4178207,4760683,3703509
2023-06-27 13:56:00,4913374,4230996,4822007,3798863
2023-06-27 13:56:15,5039676,4335287,4938185,3846242
2023-06-27 13:56:30,5101371,4386461,4993975,3938440
2023-06-27 13:56:45,5222205,4487259,5100849,3983016
2023-06-27 13:57:00,5280947,4536170,5152737,4067938
2023-06-27 13:57:15,5396730,4630520,5256207,4108896
2023-06-27 13:57:30,5452952,4674635,5306892,4185762
2023-06-27 13:57:45,5563316,4760084,5407654,4223087
2023-06-27 13:58:00,5616126,4799978,5456570,4294118
2023-06-27 13:58:15,5719570,4878749,5552866,4329226
2023-06-27 13:58:30,5769328,4914285,5598962,4395612
2023-06-27 13:58:45,5867993,4983624,5688730,4428525
2023-06-27 13:59:00,5915872,5016156,5731359,4489026
2023-06-27 13:59:15,6010682,5079132,5813838,4518346
2023-06-27 13:59:30,6055326,5108945,5852612,4574841
2023-06-27 13:59:45,6140127,5167239,5927402,4602865
2023-06-27 14:00:00,6180250,5194926,5963188,4656638
2023-06-27 14:00:15,6254540,5246906,6033251,4682914
2023-06-27 14:00:30,6290128,5270154,6067270,4733319
2023-06-27 14:00:45,6356279,5312627,6134774,4757765
2023-06-27 14:01:00,6390319,5335258,6174819,4804922
2023-06-27 14:01:15,6444356,5365769,6231810,4828211
2023-06-27 14:01:30,6470217,5380942,6262199,4873027
2023-06-27 14:01:45,6517621,5410970,6320620,4895061
2023-06-27 14:02:00,6537959,5424682,6347359,4936834
2023-06-27 14:02:15,6576857,5451840,6398350,4957489
2023-06-27 14:02:30,6594496,5463950,6420666,4993081
2023-06-27 14:02:45,6631231,5488059,6462499,5010390
2023-06-27 14:03:00,6641631,5498974,6480879,5041577
2023-06-27 14:03:15,6666201,5520692,6517030,5056389
2023-06-27 14:03:30,6677050,5530859,6533308,5083000
2023-06-27 14:03:45,6698933,5551825,6563612,5096093
2023-06-27 14:04:00,6709404,5561892,6578356,5120270
2023-06-27 14:04:15,6729908,5582094,6607198,5130425
2023-06-27 14:04:30,6739624,5591606,6621028,5148296
2023-06-27 14:04:45,6759710,5611296,6649280,5157323
2023-06-27 14:05:00,6769254,5620677,6662935,5173576
2023-06-27 14:05:15,6788777,5639867,6690618,5181025
2023-06-27 14:05:30,6798107,5649055,6704031,5195037
2023-06-27 14:05:45,6816220,5667899,6731366,5202199
2023-06-27 14:06:00,6824043,5676776,6744449,5215533
2023-06-27 14:06:15,6840212,5695229,6771245,5222476
2023-06-27 14:06:30,6847819,5703942,6783644,5235446
2023-06-27 14:06:45,6863445,5721891,6807443,5242045
2023-06-27 14:07:00,6870875,5730464,6818796,5254578
2023-06-27 14:07:15,6886101,5748025,6840712,5261024
2023-06-27 14:07:30,6893195,5756253,6850429,5273100
2023-06-27 14:07:45,6908037,5773265,6870465,5279424
2023-06-27 14:08:00,6914980,5780669,6879975,5291030
2023-06-27 14:08:15,6929285,5794753,6899469,5296956
2023-06-27 14:08:30,6936079,5801307,6908746,5308141
2023-06-27 14:08:45,6950026,5814897,6926434,5313840
2023-06-27 14:09:00,6956495,5821159,6934101,5324316
2023-06-27 14:09:15,6970065,5834159,6950230,5329830
2023-06-27 14:09:30,6976294,5839480,6957714,5339883
2023-06-27 14:09:45,6989227,5849579,6973267,5345091
2023-06-27 14:10:00,6995298,5854169,6980531,5354776
2023-06-27 14:10:15,7007794,5863736,6993993,5359743
2023-06-27 14:10:30,7013547,5868051,6999673,5368873
2023-06-27 14:10:45,7025611,5877347,7011340,5373700
2023-06-27 14:11:00,7031110,5881408,7015908,5382312
2023-06-27 14:11:15,7042648,5890081,7024824,5386846
2023-06-27 14:11:30,7047700,5893969,7028839,5395163
2023-06-27 14:11:45,7056608,5902012,7037336,5399437
2023-06-27 14:12:00,7060341,5905592,7041127,5407217
2023-06-27 14:12:15,7068309,5912739,7049317,5411324
2023-06-27 14:12:30,7071720,5914991,7052830,5418532
2023-06-27 14:12:45,7079186,5919619,7060556,5422395
2023-06-27 14:13:00,7082469,5921482,7063650,5429291
2023-06-27 14:13:15,7089469,5925552,7068644,5432899
2023-06-27 14:13:30,7092543,5927160,7070376,5439335
2023-06-27 14:13:45,7098386,5930919,7074458,5442781
2023-06-27 14:14:00,7099971,5932251,7075895,5448634
2023-06-27 14:14:15,7103518,5935578,7079439,5451849
2023-06-27 14:14:30,7104793,5936772,7080718,5456384
2023-06-27 14:14:45,7107696,5939657,7083684,5458018
2023-06-27 14:15:00,7108734,5940689,7084743,5460391

